w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
0.24020242078896772 + 0.0im	0.15500596331111371 - 0.11443832233232608im	3.507989862181268e-6 + 2.0779588057459207e-6im	3.5079121230921317e-6 + 2.0783172707449797e-6im	0.013468469632430785 - 0.0004785948172153989im
0.2426044449968574 + 0.0im	0.15424268269355776 - 0.11078294183498975im	3.3807076430772324e-6 + 2.0809051073474684e-6im	3.380625679744127e-6 + 2.081255677860538e-6im	0.01336596515742325 - 0.0004714770622267831im
0.24503048944682598 + 0.0im	0.15340994799854277 - 0.10719790212799028im	3.2562717891952014e-6 + 2.0811263451676135e-6im	3.2561858311639697e-6 + 2.081469062682717e-6im	0.013264015047931494 - 0.0004644458235380322im
0.24748079434129425 + 0.0im	0.1525110628483086 - 0.10368422628686437im	3.1347031264123987e-6 + 2.078750194446042e-6im	3.1346133991114463e-6 + 2.079085106287068e-6im	0.01316261961357488 - 0.00045750087562073765im
0.2499556022847072 + 0.0im	0.1515492140205756 - 0.10024279767883962im	3.0160168874249403e-6 + 2.073903041294353e-6im	3.015923611954874e-6 + 2.0742302003983184e-6im	0.013061778747985654 - 0.00045064198514523974im
0.2524551583075543 + 0.0im	0.15052763413103837 - 0.09687436315477924im	2.9002248474032667e-6 + 2.0667097969049607e-6im	2.9001282403588467e-6 + 2.0670292615934783e-6im	0.012961492532889878 - 0.00044386890729653156im
0.2549797098906298 + 0.0im	0.14944952773325845 - 0.09357953646553992im	2.7873331028675832e-6 + 2.057293721102036e-6im	2.7872333762116296e-6 + 2.057605554847742e-6im	0.012861761763034526 - 0.0004371813822834409im
0.2575295069895361 + 0.0im	0.14831803617791936 - 0.0903588018843197im	2.6773432271896087e-6 + 2.045776255428072e-6im	2.677240588137651e-6 + 2.0460805266167747e-6im	0.01276258573540109 - 0.00043057913206330387im
0.26010480205943143 + 0.0im	0.14713626238063945 - 0.08721251801654539im	2.570254567302049e-6 + 2.0322768659248302e-6im	2.5701492180702823e-6 + 2.0325736476142073e-6im	0.012663965244390705 - 0.0004240618573020385im
0.2627058500800257 + 0.0im	0.14590729431519248 - 0.08414092177887342im	2.4660590757389446e-6 + 2.016912895733037e-6im	2.4659512136409343e-6 + 2.0172022654085934e-6im	0.012565899632293874 - 0.00041762923458707197im
0.265332908580826 + 0.0im	0.14463414426615534 - 0.0811441325290004im	2.3647476420598897e-6 + 1.9997994276011283e-6im	2.364637459236201e-6 + 2.0000814669301947e-6im	0.01246838967303794 - 0.00041128091390810277im
0.26798623766663426 + 0.0im	0.14331979097270506 - 0.07822215632815042im	2.2663057435026526e-6 + 1.9810491563599977e-6im	2.266193426905779e-6 + 1.981323950944508e-6im	0.01237143495163922 - 0.0004050165164181209im
0.2706661000433006 + 0.0im	0.14196715313586342 - 0.07537489031835586im	2.1707159043657708e-6 + 1.9607722713880027e-6im	2.1706016356873343e-6 + 1.9610399105167596e-6im	0.012275036172540311 - 0.00039883563248456255im
0.2733727610437336 + 0.0im	0.14057910235451976 - 0.07260212719695511im	2.077957275067991e-6 + 1.9390763490585468e-6im	2.077841230645249e-6 + 1.939336925459691e-6im	0.01217919269507427 - 0.0003927378200379021im
0.2761064886541709 + 0.0im	0.13915840143341776 - 0.06990355977109283im	1.9880053449748568e-6 + 1.91606625513161e-6im	1.9878876957876737e-6 + 1.9163198647259532e-6im	0.01208390438963282 - 0.00038672260322243656im
0.27886755354071263 + 0.0im	0.13770781910437976 - 0.06727878557543304im	1.900832790895541e-6 + 1.891844057020506e-6im	1.9007137025020572e-6 + 1.8920907986764034e-6im	0.011989172108764174 - 0.00038078947135151243im
0.28165622907611976 + 0.0im	0.13623001878359994 - 0.06472731153675836im	1.8164093272431907e-6 + 1.86650894583624e-6im	1.8162889597644838e-6 + 1.8667489211266147e-6im	0.011894994950395652 - 0.00037493787816698324im
0.284472791366881 + 0.0im	0.13472757200503022 - 0.06224855866964691im	1.7347014703335772e-6 + 1.8401571680840026e-6im	1.7345799784507449e-6 + 1.8403904810461346e-6im	0.01180137337849344 - 0.0003691672414003094im
0.28731751928054977 + 0.0im	0.13320302014593388 - 0.05984186678797368im	1.6556745830728077e-6 + 1.8128819668598103e-6im	1.6555521159710294e-6 + 1.8131087237584558e-6im	0.011708306912866596 - 0.00036347694263042234im
0.29019069447335527 + 0.0im	0.13165880250644577 - 0.057506499217574406im	1.5792892254556415e-6 + 1.7847735323699753e-6im	1.5791659269359707e-6 + 1.7849938414643655e-6im	0.01161579573977036 - 0.000357866327431289im
0.29309260141808885 + 0.0im	0.13009730169504505 - 0.05524164749603712im	1.50550655097264e-6 + 1.7559189615722356e-6im	1.5053825593477044e-6 + 1.7561329328874542e-6im	0.01152383919235885 - 0.0003523347058000486im
0.29602352743226973 + 0.0im	0.12852080942834418 - 0.053046436046240285im	1.4342831700521922e-6 + 1.726402226714852e-6im	1.4341586182562175e-6 + 1.7266099718180843e-6im	0.011432437391739199 - 0.0003468813528546655im
0.29898376270659244 + 0.0im	0.12693154880018556 - 0.05091992681093286im	1.365575089120031e-6 + 1.6963041525289958e-6im	1.365450104574735e-6 + 1.6965057843110786e-6im	0.011341590227093051 - 0.00034150550978824984im
0.3019736003336584 + 0.0im	0.12533164072938965 - 0.04886112383635226im	1.2993360002676255e-6 + 1.6657024018102494e-6im	1.2992107028262597e-6 + 1.6658980342729471e-6im	0.011251296784413988 - 0.0003362063850655741im
0.304993336336995 + 0.0im	0.12372316532353507 - 0.046868977793589166im	1.2355235970440605e-6 + 1.6346714691070954e-6im	1.2354002166299492e-6 + 1.6348612171564765e-6im	0.011161556505975702 - 0.00033098315584583567im
0.30804326970036494 + 0.0im	0.12210809019262088 - 0.04494239042713449im	1.1740824389387867e-6 + 1.6032826822179556e-6im	1.1739568540961576e-6 + 1.6034666614642014e-6im	0.011072369678067554 - 0.0003258349696144231im
0.3111237023973686 + 0.0im	0.12048831738665246 - 0.043080218920779026im	1.1149544449518747e-6 + 1.571604211183543e-6im	1.1148289037508331e-6 + 1.5717825377475068e-6im	0.010983735494708737 - 0.0003207609460053157im
0.3142349394213423 + 0.0im	0.11886566309457126 - 0.04128128017177543im	1.0581062528242472e-6 + 1.5397010844482284e-6im	1.0579808374349598e-6 + 1.539873874775015e-6im	0.01089565334022742 - 0.0003157601787947996im
0.3173772888155557 + 0.0im	0.11724186549494045 - 0.039544354964912994im	1.0034799956589194e-6 + 1.5076352118525784e-6im	1.0033548040779143e-6 + 1.5078025825323897e-6im	0.010808122904538937 - 0.00031083173804642364im
0.3205510617037113 + 0.0im	0.11561859611313835 - 0.037868192038893335im	9.510130741837779e-7 + 1.4754654141094182e-6im	9.508881991609123e-7 + 1.4756274817058511e-6im	0.010721142607194135 - 0.00030597467238652724im
0.3237565723207484 + 0.0im	0.11399739772566879 - 0.03625151203812912im	9.006624098827061e-7 + 1.44324745840751e-6im	9.005379383932715e-7 + 1.4434043392935054e-6im	0.010634712874106882 - 0.00030118801138928126im
0.3269941380439559 + 0.0im	0.11237980412861467 - 0.034693011343811im	8.523698659851675e-7 + 1.4110340997803105e-6im	8.522458806635118e-7 + 1.411185909981868e-6im	0.01054883204075084 - 0.0002964707680499463im
0.33026407942439545 + 0.0im	0.11076722395086161 - 0.033191365778803536im	8.060820325541995e-7 + 1.3788751278722694e-6im	8.059586114811558e-7 + 1.3790219829200457e-6im	0.010463499605714311 - 0.0002918219413250173im
0.3335667202186394 + 0.0im	0.10916100564865447 - 0.03174523418162819im	7.617427835815337e-7 + 1.3468174187316552e-6im	7.616200004948449e-7 + 1.3469594335205207e-6im	0.010378714279896199 - 0.0002872405187180389im
0.33690238742082584 + 0.0im	0.10756242069675542 - 0.030353261845476723im	7.192979352123026e-7 + 1.31490499125694e-6im	7.191758594304481e-7 + 1.3150422799135361e-6im	0.010294475544892866 - 0.0002827254788901616im
0.34027141129503413 + 0.0im	0.10597266147108965 - 0.029014083818863178im	6.786931096729504e-7 + 1.2831790679233661e-6im	6.78571806555972e-7 + 1.283311743681677e-6im	0.010210782393657426 - 0.00027827579427495665im
0.3436741254079845 + 0.0im	0.10439286548963932 - 0.027726328065166832im	6.398721148762187e-7 + 1.2516781394172857e-6im	6.39751645550901e-7 + 1.2518063145022146e-6im	0.010127633264579343 - 0.0002738904336775984im
0.3471108666620643 + 0.0im	0.10282405999107168 - 0.026488618478942398im	6.027806980007401e-7 + 1.2204380328082637e-6im	6.026611197496527e-7 + 1.2205618183271792e-6im	0.010045027396912742 - 0.0002695683648392547im
0.35058197532868496 + 0.0im	0.10126724328333164 - 0.025299577757471693im	5.673646909606024e-7 + 1.1894919828926884e-6im	5.672460572397056e-7 + 1.1896114887348504e-6im	0.00996296288164522 - 0.00026530855694839004im
0.3540877950819718 + 0.0im	0.09972333302266516 - 0.024157830126606255im	5.335698649143154e-7 + 1.158870706347582e-6im	5.33452225523838e-7 + 1.158986041091403e-6im	0.009881439083598379 - 0.0002611099830816626im
0.3576286730327915 + 0.0im	0.09819317523294122 - 0.02306200392049701im	5.013427694112214e-7 + 1.1286024783395916e-6im	5.012261706126218e-7 + 1.1287137491675659e-6im	0.009800454400400225 - 0.0002569716225581946im
0.3612049597631194 + 0.0im	0.09667755167629216 - 0.02201073401532847im	4.7063014592170814e-7 + 1.098713211241416e-6im	4.705150927524369e-7 + 1.0988205238626194e-6im	0.009720007478141108 - 0.00025289246319216844im
0.36481700936075057 + 0.0im	0.09517718719124771 - 0.021002664117666735im	4.413804860890522e-7 + 1.069226535116388e-6im	4.4126609372841466e-7 + 1.0693299936963885e-6im	0.009640096755490648 - 0.0002488715034299757im
0.3684651794543581 + 0.0im	0.09369274473735002 - 0.02003644890849476im	4.1354101308751185e-7 + 1.0401638796413695e-6im	4.134277800339494e-7 + 1.040263586739354e-6im	0.009560720774049583 - 0.00024490775435948893im
0.37214983124890166 + 0.0im	0.09222482428139117 - 0.019110756044443053im	3.8706122884262206e-7 + 1.0115445571483436e-6im	3.869491889478678e-7 + 1.0116406136612943e-6im	0.00948187797815402 - 0.00024100024158040973im
0.3758713295613907 + 0.0im	0.0907739718431812 - 0.01822426801812845im	3.61890839052828e-7 + 9.8338584647637e-7im	3.6178002239393785e-7 + 9.834783515900687e-7im	0.009403566574382306 - 0.00023714800692610264im
0.3796300428570046 + 0.0im	0.08934068453665871 - 0.017375683879889692im	3.379809804406557e-7 + 9.557030773373697e-7im	3.378714149446885e-7 + 9.55792128484013e-7im	0.009325784967794685 - 0.00023335011002879072im
0.3834263432855746 + 0.0im	0.08792540086397012 - 0.01656372082355486im	3.15283257156586e-7 + 9.285097149118517e-7im	3.151749053478458e-7 + 9.285954077340518e-7im	0.009248531660738501 - 0.00022960562972148518im
0.3872606067184304 + 0.0im	0.08652851365213025 - 0.01578711563919156im	2.937502840490516e-7 + 9.018174444038286e-7im	2.9364329359894616e-7 + 9.018998727247336e-7im	0.009171804622968766 - 0.00022591366527151884im
0.3911332127856147 + 0.0im	0.08515035839788007 - 0.015044626036078448im	2.7333608366837455e-7 + 8.75636255297821e-7im	2.7323041265354895e-7 + 8.757155110971238e-7im	0.00909560198543302 - 0.00022227333744205676im
0.39504454491347085 + 0.0im	0.08379123904618696 - 0.014335031839396344im	2.539945163559326e-7 + 8.499745250749596e-7im	2.538901819740109e-7 + 8.500506984705214e-7im	0.009019922138517522 - 0.00021868378937942585im
0.39899499036260555 + 0.0im	0.08245140758413066 - 0.013657136064366136im	2.3568246639718333e-7 + 8.248391021595993e-7im	2.3557948483260742e-7 + 8.249122813944204e-7im	0.008944762987349026 - 0.00021514418732556723im
0.4029849402662316 + 0.0im	0.0811311949610282 - 0.013009765871765545im	2.1835638264596213e-7 + 8.00235387882529e-7im	2.1825476759519705e-7 + 8.003056593167866e-7im	0.008870122868470689 - 0.00021165372115631732im
0.40701478966889393 + 0.0im	0.0798303858217865 - 0.0123917734089314im	2.0197414494745016e-7 + 7.761674172617374e-7im	2.0187390819572706e-7 + 7.762348653696187e-7im	0.008795999307870289 - 0.00020821160474759264im
0.4110849375655829 + 0.0im	0.07854949675946214 - 0.011802036540505257im	1.8649488221761642e-7 + 7.526379384166239e-7im	1.8639603375573215e-7 + 7.52702645787673e-7im	0.008722390911873459 - 0.00020481707617285794im
0.4151957869412387 + 0.0im	0.07728850926216822 - 0.011239459473305098im	1.7187856172532355e-7 + 7.296484904465496e-7im	1.7178110954629334e-7 + 7.297105377912388e-7im	0.008649295318724368 - 0.0002014693977364937im
0.4193477448106511 + 0.0im	0.07604747867230137 - 0.010702973279805888im	1.5808868069993552e-7 + 7.071994796195517e-7im	1.5799263183779093e-7 + 7.072589457788008e-7im	0.008576710688524978 - 0.0001981678558488394im
0.4235412222587576 + 0.0im	0.07482643574904893 - 0.010191536324790383im	1.4508571664649788e-7 + 6.852902537318701e-7im	1.4499107597404176e-7 + 6.853472156902269e-7im	0.00850463485250058 - 0.00019491176074977974im
0.4277766344813452 + 0.0im	0.07362539195415878 - 0.009704134599786208im	1.3283410392425889e-7 + 6.639191745135849e-7im	1.327408751199249e-7 + 6.639737074157906e-7im	0.008433065662497649 - 0.0001917004460887229im
0.43205440082615865 + 0.0im	0.07244430031217784 - 0.009239781969940018im	1.2129886082075857e-7 + 6.430836879700752e-7im	1.2120704615701555e-7 + 6.431358651407316e-7im	0.008362001166938197 - 0.00018853326836972974im
0.43637494483442024 + 0.0im	0.07128311354419818 - 0.008797520337993678im	1.1044631706061719e-7 + 6.227803925631227e-7im	1.1035591759922144e-7 + 6.228302855291937e-7im	0.008291439159423332 - 0.00018540960627135174im
0.44073869428276446 + 0.0im	0.07014176229897304 - 0.008376419730023248im	1.002436377913312e-7 + 6.030051051492389e-7im	1.0015465341687115e-7 + 6.030527836651191e-7im	0.00822137751005465 - 0.00018232885985143755im
0.4451460812255921 + 0.0im	0.06902013566894388 - 0.007975578307579305im	9.065937110364094e-8 + 5.837529246061887e-7im	9.057180059213498e-8 + 5.837984566810698e-7im	0.00815181421466567 - 0.00017929044964776805im
0.4495975420378481 + 0.0im	0.06791811440623796 - 0.00759412231082888im	8.166296335782661e-8 + 5.65018293091563e-7im	8.157680447705009e-8 + 5.65061745018849e-7im	0.008082746792524988 - 0.00017629381568587407im
0.45409351745822657 + 0.0im	0.06683555344391942 - 0.007231205937245247im	7.322526182454446e-8 + 5.467950548897389e-7im	7.314051137863034e-8 + 5.468364912782623e-7im	0.00801417336539826 - 0.0001733384164057759im
0.45863445263280883 + 0.0im	0.0657722965967096 - 0.006886011160324049im	6.531803870642394e-8 + 5.290765128154592e-7im	6.52346926291911e-8 + 5.291159966222498e-7im	0.007946091795907462 - 0.00017042372751966973im
0.46322079715913694 + 0.0im	0.0647281645060867 - 0.006557747492723617im	5.79142820731961e-8 + 5.118554821536359e-7im	5.783233545589987e-8 + 5.118930747180212e-7im	0.00787849953453391 - 0.00016754924081276124im
0.4678530051307283 + 0.0im	0.06370296247216645 - 0.006245651698134248im	5.098785486062971e-8 + 4.951243421257931e-7im	5.090730206406223e-8 + 4.951601032046008e-7im	0.00781139473887534 - 0.00016471446289952166im
0.4725315351820356 + 0.0im	0.06269648757633425 - 0.005948987456078446im	4.451380820978e-8 + 4.788750848837404e-7im	4.443464288711387e-8 + 4.789090726873931e-7im	0.007744775001713627 - 0.0001619189139476163im
0.47725685053385597 + 0.0im	0.0617085149580139 - 0.005667044983731014im	3.846826407722219e-8 + 4.630993620406577e-7im	3.839047922508061e-8 + 4.631316332699552e-7im	0.0076786384271324785 - 0.0001591621263816318im
0.48202941903919455 + 0.0im	0.060738819851495006 - 0.005399140618726622im	3.282829663681829e-8 + 4.477885287587122e-7im	3.2751884656929846e-8 + 4.4781913864210666e-7im	0.007612982525043501 - 0.00015644364357851322im
0.4868497132295865 + 0.0im	0.05978723713515091 - 0.00514461636679409im	2.757043450803621e-8 + 4.329336854206316e-7im	2.7495387172813846e-8 + 4.3296268775182193e-7im	0.007547805351744252 - 0.00015376301856631465im
0.49171821036188235 + 0.0im	0.05885328793925208 - 0.004902839417921106im	2.2678072479625917e-8 + 4.1852571692033e-7im	2.2604381429725226e-8 + 4.185531640959931e-7im	0.00748310421524009 - 0.00015111981273748337im
0.4966353924655012 + 0.0im	0.05793694260332382 - 0.004673201634613214im	1.8125455669220662e-8 + 4.045553296146801e-7im	1.805311131030663e-8 + 4.0458127267218295e-7im	0.007418877367747163 - 0.0001485135945874228im
0.5016017463901562 + 0.0im	0.05703784936042072 - 0.004455119015665413im	1.389882716702315e-8 + 3.9101308598489574e-7im	1.3827820491920587e-8 + 3.9103757463984146e-7im	0.00735512253059013 - 0.00014594393848855095im
0.5066177638540578 + 0.0im	0.0561557638981347 - 0.004248031138716773im	9.975570112184352e-9 + 3.778894370617219e-7im	9.905890761768924e-9 + 3.779125197451868e-7im	0.007291837351522699 - 0.00014341042350945766im
0.5116839414925983 + 0.0im	0.05529039355684458 - 0.004051400584707013im	6.3397287054214364e-9 + 3.6517475267372044e-7im	6.271366562014255e-9 + 3.651964765690565e-7im	0.007229019711308154 - 0.00014091263228810665im
0.5168007809075243 + 0.0im	0.05444142694128182 - 0.003864712347201122im	2.975769272193212e-9 + 3.528593495824184e-7im	2.908713619386782e-9 + 3.5287976066150234e-7im	0.007166667306453028 - 0.00013845014996731334im
0.5219687887165996 + 0.0im	0.05360863394985983 - 0.003687473229393938im	-1.3342904923421326e-10 + 3.409335175719582e-7im	-1.991889993258922e-10 + 3.4095266063078343e-7im	0.00710477806606943 - 0.00013602256319996506im
0.5271884766037656 + 0.0im	0.05279170740859135 - 0.003519211231452182im	-3.0026421340002037e-9 + 3.2938754356417963e-7im	-3.0671177079756917e-9 + 3.2940546225769303e-7im	0.007043349636240116 - 0.000133629459230662im
0.5324603613698032 + 0.0im	0.05199036023671532 - 0.0033594749306972344im	-5.646258865433276e-9 + 3.1821173383278207e-7im	-5.709461644763544e-9 + 3.1822847070888343e-7im	0.006982379781304981 - 0.00013127042505962366im
0.5377849649835013 + 0.0im	0.051204301888807396 - 0.0032078328569788025im	-8.077645816638193e-9 + 3.0739643439239965e-7im	-8.139587409206715e-9 + 3.07412030925026e-7im	0.006921866404237273 - 0.00012894504669385895im
0.5431628146333363 + 0.0im	0.050433245502838855 - 0.0030638728654377237im	-1.0309758613499791e-8 + 2.969320496400709e-7im	-1.0370450852270978e-8 + 2.9694654626130187e-7im	0.006861807331517098 - 0.00012665290848973816im
0.5485944427796696 + 0.0im	0.04967694769639508 - 0.0029272015087069125im	-1.23549886483771e-8 + 2.8680905932775123e-7im	-1.2414443761898586e-8 + 2.8682249545888086e-7im	0.006802200094523468 - 0.00012439359259022509im
0.5540803872074663 + 0.0im	0.04893498063513694 - 0.0027974434104519907im	-1.4225039664591427e-8 + 2.7701803394521755e-7im	-1.4283270066050595e-8 + 2.770304480267438e-7im	0.006743042599360971 - 0.00012216667845916333im
0.559621191079541 + 0.0im	0.04820719502068452 - 0.00267424064200939im	-1.593062918253717e-8 + 2.6754964859295713e-7im	-1.598764717399107e-8 + 2.6756107811345566e-7im	0.0066843325086773965 - 0.00011997174251413967im
0.5652174029903364 + 0.0im	0.04749326179697539 - 0.0025572521037390194im	-1.7482488402887503e-8 + 2.5839469542449354e-7im	-1.7538306728216618e-8 + 2.584051769483423e-7im	0.006626067754432451 - 0.00011780835785859343im
