w	self_d-A_d	selfc_d-A_d	self_d-Ac_d	selfc_d-Ac_d
0.01603849861907846 + 0.0im	-1.1611772909596771 - 0.1015230858452055im	-2.4341642727533027e-5 - 0.000835819482173922im	5.05038519199301e-5 + 0.0017359525257451811im	-0.7678648744092205 + 0.09264336106646612im
0.016198883605269245 + 0.0im	-1.1632378064594753 - 0.10191851070241092im	-2.3778526555497516e-5 - 0.0008270603054261376im	4.933477969245862e-5 + 0.001717760078152924im	-0.7662611679734349 + 0.0922669795298396im
0.01636087244132194 + 0.0im	-1.1653282077973213 - 0.10232139217743617im	-2.3227050345093572e-5 - 0.0008183983902309461im	4.8189881737913154e-5 + 0.0016997696405028153im	-0.7646490580516521 + 0.09189053675089856im
0.01652448116573516 + 0.0im	-1.167449083434362 - 0.10273187546339245im	-2.2686530308202895e-5 - 0.000809833224470806im	4.706773786898312e-5 + 0.0016819801492255044im	-0.7630286240597386 + 0.09151402422501424im
0.01668972597739251 + 0.0im	-1.169601046291282 - 0.10315011441430584im	-2.2156283894025847e-5 - 0.000801364247113206im	4.5966930470850115e-5 + 0.00166439043916125im	-0.7613999846153634 + 0.09113742545662737im
0.016856623237166433 + 0.0im	-1.1717847405748947 - 0.10357627263873598im	-2.1635634859970647e-5 - 0.0007929908469975562im	4.488605501741234e-5 + 0.0016469992410402079im	-0.7597631948068072 + 0.09076071623813108im
0.0170251894695381 + 0.0im	-1.1740008104562771 - 0.10401052462366128im	-2.1123833529017097e-5 - 0.0007847123621350623im	4.382355446304131e-5 + 0.0016298051800281285im	-0.7581183785641006 + 0.09038386498731585im
0.01719544136423348 + 0.0im	-1.1762499446008705 - 0.10445305688518029im	-2.0620159385630354e-5 - 0.0007765280795151264im	4.2777932323413744e-5 + 0.0016128067753240355im	-0.7564656060692235 + 0.09000683314036198im
0.017367395777875813 + 0.0im	-1.1785328488385551 - 0.10490406914266032im	-2.0123877879040855e-5 - 0.0007684372354078135im	4.174766295640123e-5 + 0.001596002440788215im	-0.7548050118939968 + 0.08962957559695459im
0.01754106973565457 + 0.0im	-1.1808502475990863 - 0.10536377551311397im	-1.963430035424939e-5 - 0.0007604390161480943im	4.0731316043077546e-5 + 0.0015793904865707574im	-0.7531366322390877 + 0.08925204121372063im
0.017716480433011116 + 0.0im	-1.1832028738708305 - 0.10583240572276155im	-1.9150676401767724e-5 - 0.0007525325593839476im	3.9727332989497806e-5 + 0.0015629691217034867im	-0.7514605392666175 + 0.08887417334184367im
0.017893645237341226 + 0.0im	-1.1855915811944437 - 0.10631020633295837im	-1.8672336846892827e-5 - 0.0007447169557669723im	3.873432392248537e-5 + 0.0015467364576109695im	-0.7497768375430335 + 0.08849591040440319im
0.01807258168971464 + 0.0im	-1.1880170944797555 - 0.10679744197793795im	-1.819859947334499e-5 - 0.0007369912510610521im	3.775087187106141e-5 + 0.0015306905124897008im	-0.7480856035442888 + 0.08811718650870921im
0.018253307506611787 + 0.0im	-1.190480262949021 - 0.10729439661211652im	-1.7728806578590942e-5 - 0.0007293544486416914im	3.677561077319922e-5 + 0.0015148292164987253im	-0.7463868449883884 + 0.08773793208867632im
0.018435840581677906 + 0.0im	-1.192981937101247 - 0.10780137476504714im	-1.72623419052264e-5 - 0.0007218055123560615im	3.580726064007239e-5 + 0.001499150417699377im	-0.7446806354660896 + 0.08735807457208135im
0.018620198987494684 + 0.0im	-1.1955230066974885 - 0.10831870280247992im	-1.6798600265382448e-5 - 0.0007143433697115063im	3.484456446296046e-5 + 0.0014836518886771996im	-0.742967033543697 + 0.08697753906740091im
0.01880640097736963 + 0.0im	-1.1981043310957071 - 0.10884673019238854im	-1.633702820305165e-5 - 0.0007069669153582759im	3.388637267312106e-5 + 0.0014683313337749346im	-0.7412460487482295 + 0.08659624906481736im
0.018994464987143328 + 0.0im	-1.2007268912287037 - 0.10938583077524426im	-1.587710951362905e-5 - 0.0006996750148305981im	3.2931613061468616e-5 + 0.0014531863968620393im	-0.7395177334749434 + 0.08621412714591022im
0.01918440963701476 + 0.0im	-1.2033915242335038 - 0.10993640403827613im	-1.5418361610656e-5 - 0.0006924665085088868im	3.197928323682302e-5 + 0.0014382146695634931im	-0.7377821051201194 + 0.08583109569653505im
0.019376253733384908 + 0.0im	-1.2060994124142794 - 0.1104988763939151im	-1.4960347157415977e-5 - 0.0006853402157648957im	3.10284747796004e-5 + 0.001423413699868527im	-0.7360391648471476 + 0.08544707761740222im
0.019570016270718756 + 0.0im	-1.208851351576626 - 0.11107370246310752im	-1.4502689890227293e-5 - 0.0006782949392509719im	3.0078406182950697e-5 + 0.0014087810010386535im	-0.7342889469403239 + 0.0850619970269395im
0.019765716433425944 + 0.0im	-1.2116484115796322 - 0.11166136636466875im	-1.4045033632057355e-5 - 0.000671329469294251im	2.9128337346585497e-5 + 0.0013943140607336256im	-0.7325314405368768 + 0.08467577995111898im
0.019963373597760202 + 0.0im	-1.2144917310550765 - 0.11226238301234916im	-1.3587088388226053e-5 - 0.0006644425883566474im	2.8177665993051003e-5 + 0.0013800103502740527im	-0.7307666400458954 + 0.0842883549950758im
0.020163007333737805 + 0.0im	-1.2173823458844162 - 0.11287729942176901im	-1.3128606011114876e-5 - 0.0006576330755218212im	2.722587679029802e-5 + 0.0013658673339600248im	-0.7289945333295001 + 0.08389965399153135im
0.020364637407075184 + 0.0im	-1.220321270337207 - 0.11350669602988142im	-1.2669388693961547e-5 - 0.0006508997109709572im	2.627255850911048e-5 + 0.0013518824783665079im	-0.7272151030939276 + 0.08350961262124755im
0.020568283781145936 + 0.0im	-1.2233096009880777 - 0.11415118803008505im	-1.220928693212149e-5 - 0.0006442412804101175im	2.5317400583344238e-5 + 0.0013380532615381562im	-0.7254283238060244 + 0.08311817100100083im
0.020773966618957394 + 0.0im	-1.2263486287075116 - 0.1148114267265838im	-1.1748200528571883e-5 - 0.000637656579413182im	2.4360194760618573e-5 + 0.0013243771820088106im	-0.7236341669757184 + 0.08272527423484738im
0.020981706285146968 + 0.0im	-1.2294395078099047 - 0.11548810091202072im	-1.128606797635001e-5 - 0.0006311444176458668im	2.340081313706628e-5 + 0.0013108517675739903im	-0.721832598105945 + 0.08233087292477106im
0.02119152334799844 + 0.0im	-1.2325832598552697 - 0.11618193827283482im	-1.0822885115315416e-5 - 0.0006247036229380612im	2.2439246909731305e-5 + 0.0012974745837483828im	-0.720023578394616 + 0.08193492363715055im
0.021403438581478425 + 0.0im	-1.235781208798616 - 0.11689370682716507im	-1.0358687704196293e-5 - 0.0006183330451737107im	2.147557017907778e-5 + 0.0012842432418443872im	-0.7182070651993879 + 0.08153738932185424im
0.02161747296729321 + 0.0im	-1.2390346830074885 - 0.11762421640047686im	-9.893538350501978e-6 - 0.000612031559969646im	2.0509912802004155e-5 + 0.0012711554066123121im	-0.7163830128662139 + 0.08113823968115731im
0.021833647696966142 + 0.0im	-1.242344757420333 - 0.11837432014438581im	-9.427564017940133e-6 - 0.000605798072117131im	1.9542542632275688e-5 + 0.0012582088033877858im	-0.714551387453046 + 0.0807374514860929im
0.022051984173935803 + 0.0im	-1.2457127465139195 - 0.11914491610441233im	-8.960910382801585e-6 - 0.0005996315187624342im	1.857374902763688e-5 + 0.0012454012246971458im	-0.7127121075601913 + 0.08033500883826601im
0.02227250401567516 + 0.0im	-1.2491401167610539 - 0.119936948842606im	-8.493763849066526e-6 - 0.0005935308723054006im	1.7603946826964767e-5 + 0.001232730536277148im	-0.7108651306068876 + 0.07993090337559819im
0.022495229055831914 + 0.0im	-1.2526280003959005 - 0.12075141112112897im	-8.026347585773607e-6 - 0.0005874951429977712im	1.6633538710608665e-5 + 0.0012201946824711013im	-0.7090104140146203 + 0.07952513442091609im
0.022720181346390235 + 0.0im	-1.256177894333785 - 0.12158934565298103im	-7.558874188980518e-6 - 0.0005815233812258796im	1.566304573254083e-5 + 0.0012077916909694838im	-0.7071478989488806 + 0.07911770907273977im
0.02294738315985414 + 0.0im	-1.2597910123605993 - 0.12245184692607687im	-7.091642192771616e-6 - 0.0005756146794652604im	1.4693033014800922e-5 + 0.0011955196768691858im	-0.7052775394152611 + 0.07870864223807847im
0.02317685699145268 + 0.0im	-1.2634688757602717 - 0.12334006310684317im	-6.62492919119216e-6 - 0.0005697681738976884im	1.3724102811792399e-5 + 0.00118337684603165im	-0.7033992718887508 + 0.0782979566074879im
0.023408625561367205 + 0.0im	-1.2672128786289147 - 0.12425519802940826im	-6.15902838140844e-6 - 0.0005639830456841218im	1.2756849658390523e-5 + 0.0011713614977263943im	-0.7015130527615414 + 0.07788568257307978im
0.02364271181698088 + 0.0im	-1.271024380037882 - 0.12519851327626738im	-5.694264786123329e-6 - 0.0005582585218899873im	1.1791953134909907e-5 + 0.001159472026552494im	-0.6996188117270212 + 0.07747185809060655im
0.023879138935150687 + 0.0im	-1.2749049568652293 - 0.1261713303560582im	-5.2309534662156876e-6 - 0.0005525938760621582im	1.0830067394851184e-5 + 0.0011477069236366878im	-0.6977165508435481 + 0.07705652848715998im
0.024117930324502195 + 0.0im	-1.278855922007651 - 0.12717503298375943im	-4.769253437125643e-6 - 0.0005469884284598284im	9.871522478053725e-6 + 0.0011360647771126839im	-0.6958062057732712 + 0.07663974621642373im
0.024359109627747216 + 0.0im	-1.2828790078241223 - 0.12821106946821242im	-4.310010620200546e-6 - 0.0005414415459442492im	8.918075145762708e-6 + 0.0011245442718919919im	-0.693887740863531 + 0.07622157056380434im
0.02460270072402469 + 0.0im	-1.2869754955114978 - 0.12928095521139105im	-3.853042064709982e-6 - 0.0005359526415349721im	7.969345169972451e-6 + 0.0011131441887421323im	-0.6919611533519295 + 0.0758020673041205im
0.024848727731264935 + 0.0im	-1.29114688511082 - 0.13038627532328526im	-3.3988417301436546e-6 - 0.0005305211736427544im	7.026358597594898e-6 + 0.0011018634026933433im	-0.690026353371915 + 0.07538130831487276im
0.025097215008577586 + 0.0im	-1.2953949879955655 - 0.13152868735562717im	-2.9477121293821034e-6 - 0.0005251466449916834im	6.089742569708008e-6 + 0.0010907008807998638im	-0.6880833662955661 + 0.07495937114842058im
0.02534818715866336 + 0.0im	-1.2997212154221183 - 0.13270992415697713im	-2.499952740102218e-6 - 0.0005198286012453202im	5.160119837998365e-6 + 0.0010796556792865076im	-0.6861321460685702 + 0.07453633856667663im
0.025601669030249994 + 0.0im	-1.3041271559136416 - 0.1339317968509009im	-2.0558539969695585e-6 - 0.0005145666293536788im	4.2380931028487786e-6 + 0.001068726940115499im	-0.6841727307381033 + 0.07411229804217843im
0.025857685720552494 + 0.0im	-1.308614379609003 - 0.1351961979381075im	-1.6156747687852836e-6 - 0.0005093603556397696im	3.3241998235996732e-6 + 0.0010579138870124155im	-0.6822050953386753 + 0.07368734122961317im
0.02611626257775802 + 0.0im	-1.3131845878798238 - 0.136505104522487im	-1.1796475457669507e-6 - 0.0005042094436460601im	2.4189089807381907e-6 + 0.001047215820993556im	-0.6802292493574542 + 0.0732615634120578im
0.0263774252035356 + 0.0im	-1.3178394007864525 - 0.1378605816599881im	-7.479874786391836e-7 - 0.0004991135917626731im	1.5227083524642076e-6 + 0.001036632115440036im	-0.6782452242597782 + 0.07283506292634415im
0.026641199455570957 + 0.0im	-1.3225804016569398 - 0.13926478582820984im	-3.2089293099973864e-7 - 0.0004940725306603975im	6.359686463199858e-7 + 0.0010261622107665225im	-0.6762529958176835 + 0.0724079405720728im
0.026907611450126667 + 0.0im	-1.327409201133806 - 0.14071996851345497im	1.0146031995637428e-7 - 0.0004890860205525738im	-2.409349033773919e-7 + 0.001015805608734616im	-0.6742526367359245 + 0.07198029900887737im
0.027176687564627933 + 0.0im	-1.332327607250886 - 0.14222847991081253im	5.189927056789416e-7 - 0.00048415384831072724im	-1.1078265393712177e-6 + 0.0010055618664624997im	-0.6722441733887142 + 0.07155224214658248im
0.027448454440274214 + 0.0im	-1.337337121568033 - 0.14379277273159669im	9.315732249377926e-7 - 0.0004792758244593788im	-1.9644460273856647e-6 + 0.0009954305901837001im	-0.6702276563276979 + 0.0711238745329013im
0.027722938984676957 + 0.0im	-1.342439505156417 - 0.14541540611118822im	1.3391566146342635e-6 - 0.0004744517800758033im	-2.810694562076334e-6 + 0.0009854114288084755im	-0.668203131845179 + 0.07069530074329206im
0.028000168374523727 + 0.0im	-1.347636370901474 - 0.14709904960899783im	1.7417140077210354e-6 - 0.00046968156362060906im	-3.646512838758143e-6 + 0.0009755040673415639im	-0.666170680869452 + 0.07026662477752217im
0.028280170058268963 + 0.0im	-1.3529294324440904 - 0.14884648729090574im	2.1392578989770114e-6 - 0.000464965037724925im	-4.471926928854857e-6 + 0.000965708220209842im	-0.6641303432073854 + 0.06983794946739127im
0.02856297175885165 + 0.0im	-1.3583202655343363 - 0.15066062188314203im	2.531845646222415e-6 - 0.0004603020759596467im	-5.2870513228953595e-6 + 0.0009560236245527731im	-0.6620822118177843 + 0.06940937589993108im
0.028848601476440167 + 0.0im	-1.363810670176679 - 0.15254447898514775im	2.9195427379241774e-6 - 0.0004556925596116813im	-6.092036376222384e-6 + 0.0009464500335274065im	-0.6600263699520005 + 0.06898100286023154im
0.02913708749120457 + 0.0im	-1.3694021478093739 - 0.1545012113275255im	3.3024804274344334e-6 - 0.00045113637449139334im	-6.88714053531533e-6 + 0.0009369872096782468im	-0.6579628865986932 + 0.06855292629785043im
0.029428458366116614 + 0.0im	-1.3750963639523834 - 0.15653410305973856im	3.68080508887004e-6 - 0.00044663340779457273im	-7.672672629318883e-6 + 0.0009276349184203736im	-0.6558919089281047 + 0.06812523882053957im
0.02972274294977778 + 0.0im	-1.3808949221879039 - 0.15864657405076504im	4.054731888291031e-6 - 0.0004421835450411464im	-8.449079605737055e-6 + 0.0009183929216819834im	-0.6538135189054797 + 0.06769802921876768im
0.03001997037927556 + 0.0im	-1.3867993484893464 - 0.16084218418446503im	4.4244791761636895e-6 - 0.00043778666711162474im	-9.216815009069021e-6 + 0.0009092609717499678im	-0.6517278269562014 + 0.067271382024251im
0.030320170083068313 + 0.0im	-1.3928113317877837 - 0.1631246376299811im	4.790315844066089e-6 - 0.00043344264740088754im	-9.976437341660342e-6 + 0.0009002388053592156im	-0.6496349499629909 + 0.06684537710540246im
0.030623371783898998 + 0.0im	-1.398932186920402 - 0.16549778706607207im	5.152524238094148e-6 - 0.00042915134910740966im	-1.0728533034916346e-5 + 0.0008913261380632354im	-0.6475350121538063 + 0.06642008930229963im
0.030929605501737987 + 0.0im	-1.4051635717735393 - 0.16796563783687748im	5.51145337205242e-6 - 0.0004249126226743716im	-1.1473826973486065e-5 + 0.0008825226589202667im	-0.645428138186082 + 0.06599558810343673im
0.031238901556755367 + 0.0im	-1.411506774089287 - 0.17053235201526304im	5.867416001558851e-6 - 0.00042072630339740974im	-1.2212968712648464e-5 + 0.0008738280255255127im	-0.6433144616688883 + 0.0655719373661873im
0.03155129057232292 + 0.0im	-1.4179631406131517 - 0.17320225234855652im	6.2208261343352285e-6 - 0.00041659220921191756im	-1.2946818095988281e-5 + 0.000865241859416293im	-0.6411941177576925 + 0.06514919508254217im
0.03186680347804615 + 0.0im	-1.424534247636168 - 0.1759798260602229im	6.572032278036894e-6 - 0.00041251013867098083im	-1.367609889486262e-5 + 0.0008567637418731551im	-0.6390672447958788 + 0.0647274131913298im
0.032185471512826615 + 0.0im	-1.431220784037413 - 0.17886972847980384im	6.921657733747484e-6 - 0.00040847986912305613im	-1.4402105644997474e-5 + 0.0008483932101358589im	-0.6369339916679677 + 0.06430663743775454im
0.03250732622795488 + 0.0im	-1.4380243580965884 - 0.1818767864722927im	7.269958042883234e-6 - 0.00040450115509662536im	-1.5125368979213562e-5 + 0.0008401297540492399im	-0.634794486586994 + 0.06388690728072173im
0.03283239949023443 + 0.0im	-1.4449459238095916 - 0.18500600163703054im	7.617461770807142e-6 - 0.00040057372689706076im	-1.5846986614362556e-5 + 0.000831972813149817im	-0.6326488750457139 + 0.06346825584804423im
0.033160723485136774 + 0.0im	-1.451986416487813 - 0.1882625532452045im	7.964671459363385e-6 - 0.0003966972894189947im	-1.65680021930151e-5 + 0.0008239217742000129im	-0.6304973021701569 + 0.06305070993926645im
0.03349233071998814 + 0.0im	-1.4591467142305725 - 0.19165180088410552im	8.31208643897101e-6 - 0.0003928715211755809im	-1.7289452674423685e-5 + 0.0008159759691728302im	-0.6283399282724611 + 0.06263429007547579im
0.033827254027188024 + 0.0im	-1.4664275697622637 - 0.1951792867754794im	8.660227661532513e-6 - 0.0003890960735441395im	-1.8012419904963485e-5 + 0.000808134673685948im	-0.6261768923036334 + 0.06221901059512666im
0.03416552656745991 + 0.0im	-1.4738296626959269 - 0.19885073773456707im	9.009617813003767e-6 - 0.0003853705702258436im	-1.873798931733515e-5 + 0.0008003971058803588im	-0.62400833215179 + 0.061804879794563866im
0.034507181833134504 + 0.0im	-1.4813533394275766 - 0.2026720667358168im	9.360784548782836e-6 - 0.00038169460691536114im	-1.9467256653743365e-5 + 0.0007927624257350632im	-0.6218343989192499 + 0.061391900111604364im
0.034852253651465846 + 0.0im	-1.4889991067590886 - 0.20664937405073108im	9.71427908486929e-6 - 0.0003780677511746777im	-2.020136657211647e-5 + 0.000785229734805824im	-0.6196552305905105 + 0.0609800683502362im
0.0352007761879805 + 0.0im	-1.4967671057057819 - 0.21078894792292624im	1.0070628997723276e-5 - 0.0003744895425037534im	-2.0941414619372833e-5 + 0.0007777980763727195im	-0.6174709612212949 + 0.060569375944198596im
0.035552783949860306 + 0.0im	-1.5046572729312826 - 0.2150972647452111im	1.043037588393009e-5 - 0.0003709594925991903im	-2.168852544919656e-5 + 0.0007704664359781607im	-0.6152817418579577 + 0.060159809256944155im
0.03590831178935891 + 0.0im	-1.5126696111368305 - 0.21958098870335802im	1.079405176471139e-5 - 0.00036747708579073997im	-2.2443803811387434e-5 + 0.0007632337423342485im	-0.6130876980906597 + 0.05975134991523849im
0.0362673949072525 + 0.0im	-1.5208035978783707 - 0.22424697085123835im	1.1162194962449031e-5 - 0.000364041779644242im	-2.32083675309944e-5 + 0.000756098868575793im	-0.6108889718686774 + 0.05934397517342996im
