w	A_d-A_d	Ac_d-A_d	A_d-Ac_d	Ac_d-Ac_d
0.025097215008577586 + 0.0im	-25.599744404882504 - 11.771820960329723im	-0.003302612783656171 + 0.011986233627609214im	-0.0033028777979794343 + 0.011986285401516894im	6.071455663319471 - 0.37244982754807254im
0.02534818715866336 + 0.0im	-25.672892981922878 - 12.018344242204314im	-0.00333514508403555 + 0.011902125295745991im	-0.003335410821922633 + 0.011902176523198263im	6.061150080091757 - 0.3711714007181219im
0.025601669030249994 + 0.0im	-25.742781434698735 - 12.270268726127714im	-0.0033684149523262553 + 0.011818195502338502im	-0.0033686813858652184 + 0.01181824607532711im	6.05077677040429 - 0.36988623277969357im
0.025857685720552494 + 0.0im	-25.809204013649577 - 12.52760147834579im	-0.003402411848429035 + 0.011734409873968708im	-0.003402678946102561 + 0.011734459688084118im	6.0403355450887615 - 0.3685947295999142im
0.02611626257775802 + 0.0im	-25.871951884012713 - 12.790342431198534im	-0.003437126711589866 + 0.011650733989572008im	-0.0034373944384029436 + 0.01165078294408694im	6.029826269937431 - 0.36729730271364686im
0.0263774252035356 + 0.0im	-25.930810052414888 - 13.05848408140653im	-0.0034725474305639507 + 0.011567133367213623im	-0.00347281574835156 + 0.011567181365154644im	6.019248848230149 - 0.365994366342717im
0.026641199455570957 + 0.0im	-25.985561573472577 - 13.332011193878303im	-0.0035086628419653872 + 0.01148357345295787im	-0.0035089317095953467 + 0.011483620401165165im	6.008603225329061 - 0.36468633441736603im
0.026907611450126667 + 0.0im	-26.035986462522082 - 13.6109005120443im	-0.0035454600543772634 + 0.011400019612292488im	-0.0035457294279489793 + 0.011400065421467933im	5.997889351253268 - 0.3633736176229774im
0.027176687564627933 + 0.0im	-26.08185866665227 - 13.89512047573678im	-0.0035829266978200406 + 0.011316437124550507im	-0.0035831965308544982 + 0.011316481709294179im	5.98710723548926 - 0.3620566204947721im
0.027448454440274214 + 0.0im	-26.122954078263316 - 14.18463094764705im	-0.0036210486899235666 + 0.011232791180747792im	-0.0036213189336727772 + 0.011232834459583188im	5.976256945577975 - 0.36073573858266605im
0.027722938984676957 + 0.0im	-26.15904495184079 - 14.479382949400298im	-0.0036598112168422436 + 0.011149046885226815im	-0.0036600818204068314 + 0.011149088780614947im	5.965338565178043 - 0.3594113557078024im
0.028000168374523727 + 0.0im	-26.18989716028968 - 14.779318408294893im	-0.0036991987192830913 + 0.011065169261465687im	-0.003699469629882425 + 0.011065209699808419im	5.954352203602227 - 0.35808384133142634im
0.028280170058268963 + 0.0im	-26.215278911678613 - 15.084369915756831im	-0.003739194721951912 + 0.010981123262376654im	-0.0037394658851135584 + 0.010981162174009471im	5.943298023350529 - 0.35675354805576903im
0.02856297175885165 + 0.0im	-26.234956779860195 - 15.39446049856125im	-0.0037797818611824087 + 0.01089687378538074im	-0.0037800532209621082 + 0.010896911104555287im	5.932176218953977 - 0.3554208092754603im
0.028848601476440167 + 0.0im	-26.24869395372113 - 15.709503403870048im	-0.0038209415587587576 + 0.010812385692504449im	-0.0038212130579011695 + 0.010812421357361327im	5.920986995108078 - 0.35408593699671304im
0.02913708749120457 + 0.0im	-26.256254076898443 - 16.029401899130743im	-0.003862654350134551 + 0.010727623835702452im	-0.0038629259303088826 + 0.010727657788234465im	5.909730605100934 - 0.35274921984009283im
0.029428458366116614 + 0.0im	-26.25740347883498 - 16.35404908787242im	-0.00390489961540912 + 0.010642553087564838im	-0.003905171217371794 + 0.010642585273571209im	5.898407276389269 - 0.3514109212411891im
0.02972274294977778 + 0.0im	-26.251904930441324 - 16.683327742423717im	-0.003947655594784677 + 0.010557138377522039im	-0.0039479271585802075 + 0.010557168746554008im	5.887017358710766 - 0.35007127786185255im
0.03001997037927556 + 0.0im	-26.23952327471301 - 17.017110154562292im	-0.003990899376642037 + 0.01047134473361294im	-0.003991170841766447 + 0.010471373238911136im	5.8755611371567875 - 0.3487304982229606im
0.030320170083068313 + 0.0im	-26.220024483774495 - 17.355258005087602im	-0.004034606648124812 + 0.010385137329833882im	-0.004034877953700524 + 0.010385163928258034im	5.864038938617723 - 0.3473887615678906im
0.030623371783898998 + 0.0im	-26.193176498264997 - 17.697622253285452im	-0.0040787519656858015 + 0.010298481539037799im	-0.004079023050623001 + 0.010298506190989173im	5.8524511225892715 - 0.34604621696401106im
0.030929605501737987 + 0.0im	-26.158752230821428 - 18.044043047228538im	-0.004123308658428178 + 0.010211342991304558im	-0.0041235794615273194 + 0.010211365660641685im	5.840798030631879 - 0.3447029826476407im
0.031238901556755367 + 0.0im	-26.116509144966145 - 18.39434965582647im	-0.0041682482722280225 + 0.010123687637655587im	-0.00416851873248076 + 0.010123708291603754im	5.82908005027746 - 0.3433591456159663im
0.03155129057232292 + 0.0im	-26.066220116551293 - 18.74836042350592im	-0.004213541029230941 + 0.010035481818938808im	-0.004213811085794624 + 0.010035500427993952im	5.817297553458364 - 0.34201476146750676im
0.03186680347804615 + 0.0im	-26.007723760328638 - 19.105882748364067im	-0.004259155988237019 + 0.00994669233966428im	-0.00425942558063688 + 0.009946708877491613im	5.805450917775313 - 0.3406698544907544im
0.032185471512826615 + 0.0im	-25.940725824409398 - 19.466713084597465im	-0.004305060559022192 + 0.009857286546526022im	-0.004305329627267155 + 0.009857300989854137im	5.793540510556421 - 0.3393244179987102im
0.03250732622795488 + 0.0im	-25.865047579258725 - 19.830636969962335im	-0.004351220522813056 + 0.009767232411303763im	-0.004351489007505755 + 0.00976724473981469im	5.781566745519047 - 0.3379784149051522im
0.03283239949023443 + 0.0im	-25.780480219971462 - 20.19742907897392im	-0.004397600711362612 + 0.009676498617797276im	-0.0043978685538147615 + 0.009676508814013026im	5.769529981529195 - 0.33663177853661486im
0.033160723485136774 + 0.0im	-25.68682003974777 - 20.56685330249815im	-0.004444163599296819 + 0.009585054652408708im	-0.00444443074160718 + 0.009585062701574934im	5.757430599764008 - 0.33528441367229483im
0.03349233071998814 + 0.0im	-25.583873084803447 - 20.93866285433139im	-0.00449087042717032 + 0.009492870897953112im	-0.004491136812337879 + 0.009492876787920337im	5.745268910649439 - 0.33393619780237205im
0.033827254027188024 + 0.0im	-25.47145070902616 - 21.312600405303165im	-0.004537681341865638 + 0.009399918730244946im	-0.0045379469138509525 + 0.009399922451348013im	5.733045366752466 - 0.3325869825936235im
0.03416552656745991 + 0.0im	-25.34937181744476 - 21.6883982453698im	-0.00458455527516946 + 0.009306170616979999im	-0.004584819978882283 + 0.009306172161916272im	5.720760240485517 - 0.3312365955496801im
0.034507181833134504 + 0.0im	-25.217463250953987 - 22.06577847409824im	-0.0046314465541756385 + 0.0092116002184065im	-0.00463171033587915 + 0.009211599582113272im	5.708413867747362 - 0.3298848418518519im
0.034852253651465846 + 0.0im	-25.07556030882843 - 22.444453219865327im	-0.004678312771880263 + 0.00911618248925707im	-0.004678575578746679 + 0.009116179668788844im	5.69600655394691 - 0.3285315063651682im
0.0352007761879805 + 0.0im	-24.923507805083506 - 22.82412488802068im	-0.0047251069118007735 + 0.009019893781395635im	-0.004725368692289777 + 0.009019888775801723im	5.6835386552945435 - 0.3271763557930934im
0.035552783949860306 + 0.0im	-24.761158452344837 - 23.204486438180293im	-0.00477178135167259 + 0.008922711946618344im	-0.004772042055458005 + 0.008922704756821324im	5.671010324636082 - 0.32581914096336706im
0.03590831178935891 + 0.0im	-24.588378566251897 - 23.585221690733352im	-0.004818286959134218 + 0.008824616439037753im	-0.004818546537184186 + 0.008824607067713219im	5.658421851053975 - 0.32445959922651296im
0.0362673949072525 + 0.0im	-24.405037807652963 - 23.9660056625575im	-0.004864573264386915 + 0.00872558841647247im	-0.004864831668939689 + 0.00872557686793062im	5.6457734893094695 - 0.32309745694784126im
0.03663006885632502 + 0.0im	-24.211025952184233 - 24.34650493184661im	-0.004910588621351281 + 0.008625610840262208im	-0.0049108458059527165 + 0.008625597120331709im	5.6330654327314615 - 0.321732432073177im
0.03699636954488827 + 0.0im	-24.0062386546821 - 24.726378031861742im	-0.0049562800793707985 + 0.00852466857292947im	-0.004956535998876205 + 0.008524652688844036im	5.620297860465272 - 0.3203642367481254im
0.03736633324033715 + 0.0im	-23.790586381930453 - 25.10527587331922im	-0.0050015936161049695 + 0.008422748473114031im	-0.005001848226676372 + 0.008422730433402094im	5.607470932137297 - 0.3189925799704212im
0.03773999657274052 + 0.0im	-23.563988759446826 - 25.482842195032653im	-0.005046473928733807 + 0.00831983948721585im	-0.005046727187804398 + 0.008319819301593763im	5.594584804849339 - 0.3176171702548094im
0.03811739653846793 + 0.0im	-23.326381454814975 - 25.858714042322998im	-0.005090865118554956 + 0.008215932737194256im	-0.005091116984929098 + 0.0082159104164634im	5.58163945506333 - 0.3162377182899501im
0.03849857050385261 + 0.0im	-23.077712017167322 - 26.232522272611465im	-0.005134709782265572 + 0.008111021603987793im	-0.005134960215931682 + 0.008110997159935867im	5.568635140963516 - 0.31485393956706914im
0.03888355620889113 + 0.0im	-22.817942628469478 - 26.603892087504917im	-0.005177950850609914 + 0.008005101806038783im	-0.005178199812812581 + 0.008005075251345646im	5.555571850001366 - 0.31346555696043454im
0.03927239177098005 + 0.0im	-22.547050972009895 - 26.97244359057975im	-0.005220529195358049 + 0.007898171472429433im	-0.005220776648570057 + 0.007898142820577719im	5.542449625490229 - 0.31207230324026725im
0.03966511568868985 + 0.0im	-22.26502198138425 - 27.337792369966454im	-0.005262385810325066 + 0.007790231210162229im	-0.005262631718195464 + 0.0077902004753531455im	5.529268486980417 - 0.31067392349936124im
0.040061766845576746 + 0.0im	-21.971868624662683 - 27.699550104732175im	-0.0053034610730827636 + 0.007681284165146534im	-0.005303705400402171 + 0.007681251362220779im	5.516028431442765 - 0.30927017747549174im
0.040462384514032515 + 0.0im	-21.667605927844924 - 28.0573251939542im	-0.0053436954991885974 + 0.0075713360764840315im	-0.005343938211839559 + 0.007571301220848351im	5.50272950573443 - 0.30786084175263106im
0.04086700835917284 + 0.0im	-21.352267941620227 - 28.410723407276173im	-0.005383028668912107 + 0.007460395323679987im	-0.005383269733831481 + 0.007460358431239317im	5.489371544564383 - 0.3064457118250582im
0.04127567844276457 + 0.0im	-21.025917094493618 - 28.759348555634617im	-0.005421400652935297 + 0.007348472966442835im	-0.0054216400380490415 + 0.00734843405353815im	5.475954571851314 - 0.3050246040096203im
0.04168843522719222 + 0.0im	-20.68861199316687 - 29.10280318074754im	-0.0054587509387236865 + 0.007235582776772139im	-0.005458988612934645 + 0.007235541860124322im	5.462478529197285 - 0.3035973571926862im
0.04210531957946414 + 0.0im	-20.340439385233257 - 29.44068926185609im	-0.00549502008067203 + 0.007121741263074541im	-0.005495256013747569 + 0.007121698359734056im	5.448943336075496 - 0.3021638343997077im
0.04252637277525878 + 0.0im	-19.981499595077384 - 29.772608938120314im	-0.005530148323845243 + 0.007006967686087427im	-0.0055303824864180885 + 0.007006922813390019im	5.435348908745594 - 0.30072392417676663im
0.04295163650301137 + 0.0im	-19.611909618313874 - 30.098165244976435im	-0.005564074491891618 + 0.0068912840664317465im	-0.0055643068553678735 + 0.006891237241960127im	5.421695157672385 - 0.29927754177499466im
0.043381152868041485 + 0.0im	-19.231801085799553 - 30.4169628626797im	-0.005596745906056202 + 0.006774715183657364im	-0.005596976442533723 + 0.006774666425208843im	5.4079819883662275 - 0.29782463013035887im
0.0438149643967219 + 0.0im	-18.841329083547244 - 30.72860887517296im	-0.005628099353291792 + 0.006657288566687295im	-0.005628328035582375 + 0.00665723789224727im	5.394209315985657 - 0.29636516063291657im
0.04425311404068912 + 0.0im	-18.440652429030763 - 31.032713537346805im	-0.005658079714953612 + 0.0065390344756093965im	-0.005658306516454764 + 0.006538981903330696im	5.380377028398389 - 0.2948991336813077im
0.04469564518109601 + 0.0im	-18.02995906842276 - 31.32889104868516im	-0.005686630941215041 + 0.006419985874807157im	-0.005686855835901732 + 0.006419931422995023im	5.366485046544765 - 0.29342657901993163im
0.045142601632906974 + 0.0im	-17.609447955329173 - 31.616760331225898im	-0.0057136991793761294 + 0.0063001783974632im	-0.005713922141689273 + 0.006300122084565817im	5.352533283517032 - 0.29194755585794im
0.04559402764923604 + 0.0im	-17.179333564884754 - 31.89594580970834im	-0.005739230374603106 + 0.006179650301510646im	-0.005739451379433532 + 0.006179592146115148im	5.338521662368995 - 0.29046215277083814im
0.0460499679257284 + 0.0im	-16.73985289752812 - 32.166078191728616im	-0.005763172738032514 + 0.006058442417148322im	-0.0057633917606803 + 0.006058382437981773im	5.3244501165811124 - 0.2889704873871606im
0.046510467604985686 + 0.0im	-16.29124494605986 - 32.42679524568013im	-0.005785476658217057 + 0.0059365980860750355im	-0.005785693674302024 + 0.005936536302010613im	5.3103185889904125 - 0.28747270586428714im
0.04697557228103554 + 0.0im	-15.833784423670725 - 32.677742574221476im	-0.005806094013634452 + 0.005814163092636622im	-0.005806308999073542 + 0.0058140995227043205im	5.2961271252512 - 0.28596898215904965im
0.0474453280038459 + 0.0im	-15.367743334765644 - 32.91857438098616im	-0.005824977109197647 + 0.005691185587115712im	-0.005825190040147997 + 0.005691120250517639im	5.281875517421723 - 0.2844595171002906im
0.047919781283884355 + 0.0im	-14.893420897681391 - 33.14895422823063im	-0.005842081840715113 + 0.0055677160014293145im	-0.005842292693538359 + 0.005567648917559088im	5.267563918906037 - 0.2829445372719835im
0.0483989790967232 + 0.0im	-14.411123276069846 - 33.36855578310706im	-0.0058573656293789775 + 0.005443806957532048im	-0.005857574380594856 + 0.0054437381459980895im	5.253192315855752 - 0.281424293716886im
0.048882968887690434 + 0.0im	-13.921179444155971 - 33.577063550246194im	-0.005870788406460417 + 0.005319513168853627im	-0.005870995032719995 + 0.005319442649506055im	5.238760753754976 - 0.2798990604719832im
0.04937179857656734 + 0.0im	-13.42392140221328 - 33.774173588345214im	-0.005882312079971543 + 0.005194891335128123im	-0.0058825165580264896 + 0.005194819128088855im	5.2242693053409095 - 0.2783691329481425im
0.04986551656233301 + 0.0im	-12.919709737538751 - 33.95959420847301im	-0.00589190118113774 + 0.005070000030998428im	-0.005892103487802877 + 0.005069926156694175im	5.209718070045623 - 0.2768348261674926im
0.05036417172795634 + 0.0im	-12.408900861474475 - 34.13304665183303im	-0.005899522735341153 + 0.004944899588803472im	-0.005899722847471535 + 0.00494482406800132im	5.1951071870094 - 0.27529647287297565im
0.0508678134452359 + 0.0im	-11.891881252512302 - 34.294265744762015im	-0.005905146463981462 + 0.004819651975976954im	-0.005905344358459042 + 0.004819574829822074im	5.180436800663646 - 0.2737544215253746im
0.05137649157968826 + 0.0im	-11.369032524592578 - 34.44300052878846im	-0.005908744766735614 + 0.004694320667505107im	-0.005908940420457333 + 0.004694241917560373im	5.165707112270912 - 0.27220903420382064im
0.05189025649548514 + 0.0im	-10.840761140343451 - 34.57901486363333im	-0.005910292587263646 + 0.004568970513907322im	-0.005910485977110487 + 0.004568890182194316im	5.150918344426409 - 0.270660684426373im
0.05240915906044 + 0.0im	-10.30748351773644 - 34.70208800109975im	-0.00590976792376815 + 0.0044436676052166885im	-0.005909959026612091 + 0.0044435857142578585im	5.136070753987056 - 0.2691097549077057im
0.0529332506510444 + 0.0im	-9.769603565453034 - 34.812015127875156im	-0.005907151800833596 + 0.00431847913144871im	-0.005907340593555567 + 0.004318395704310192im	5.121164630298261 - 0.26755663527125184im
0.053462583157554845 + 0.0im	-9.22757133045502 - 34.9086078753526im	-0.005902428187415573 + 0.004193473240054383im	-0.005902614646887827 + 0.004193388300389221im	5.106200309134454 - 0.2660017197333374im
0.053997208989130394 + 0.0im	-8.681819674715221 - 34.99169479467349im	-0.005895583758000886 + 0.004068718890859763im	-0.0058957678610819485 + 0.004068632462951084im	5.091178130336395 - 0.2644454047768667im
0.054537181079021696 + 0.0im	-8.13280204238916 - 35.061121795293346im	-0.005886608473528356 + 0.003944285708997026im	-0.005886790197095854 + 0.003944197817800859im	5.076098498605253 - 0.26288808683203474im
0.05508255288981191 + 0.0im	-7.580966606727518 - 35.11675254548382im	-0.005875495277738216 + 0.0038202438363326694im	-0.005875674598697914 + 0.003820154507520039im	5.060961838366136 - 0.26133015998131315im
0.05563337841871003 + 0.0im	-7.026777266279192 - 35.15846883330248im	-0.005862240361482197 + 0.003696663781896855im	-0.005862417256803501 + 0.0036965730418947874im	5.045768606260861 - 0.25977201370559533im
0.05618971220289713 + 0.0im	-6.470701124156498 - 35.18617088668479im	-0.005846843047892552 + 0.0035736162718134233im	-0.005847017494618956 + 0.003573524147844574im	5.0305193374970845 - 0.25821403068790294im
