w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
0.22628154600077305 + 0.0im	1.1699632237926374 - 1.0205346675770965im	-6.661043390895014e-5 - 3.070451300210387e-5im	3.2071339462921604e-5 + 1.4786664481574936e-5im	-0.21684815561567586 + 0.008048166674357492im
0.22854436146078078 + 0.0im	1.167902033424333 - 0.9905511140193671im	-6.440048292235401e-5 - 3.1043350081497104e-5im	3.100724693398042e-5 + 1.494974892678017e-5im	-0.2152200356892829 + 0.007930602782865467im
0.23082980507538858 + 0.0im	1.1651818788488781 - 0.9610203200894457im	-6.223077442195148e-5 - 3.132823838273314e-5im	2.9962532269443597e-5 + 1.5086858050919104e-5im	-0.21360043724656735 + 0.007814391656298901im
0.23313810312614247 + 0.0im	1.1618268713900448 - 0.9319564599745612im	-6.01021076130693e-5 - 3.1561193575055885e-5im	2.8937580250867558e-5 + 1.519896241330817e-5im	-0.21198935292152857 + 0.007699529239622284im
0.2354694841574039 + 0.0im	1.1578607952791435 - 0.9033725734837237im	-5.801519548161466e-5 - 3.1744231428124514e-5im	2.7932734144998343e-5 + 1.5287032620340786e-5im	-0.21038678752067083 + 0.007586011737100308im
0.23782417899897795 + 0.0im	1.1533081357509194 - 0.8752805769443339im	-5.5970670625077986e-5 - 3.1879364184197574e-5im	2.694829851122994e-5 + 1.5352037578684045e-5im	-0.20879274407495618 + 0.007473835546722398im
0.24020242078896772 + 0.0im	1.1481923208246292 - 0.8476912765399072im	-5.396907599467101e-5 - 3.1968597044813595e-5im	2.598453474410963e-5 + 1.5394942803608823e-5im	-0.20720722511559075 + 0.007362997194910296im
0.2426044449968574 + 0.0im	1.1425383903242128 - 0.8206143839670215im	-5.201088799224748e-5 - 3.2013924778183935e-5im	2.504167219466355e-5 + 1.541670878544621e-5im	-0.20563023319242174 + 0.007253493272019852im
0.24503048944682598 + 0.0im	1.1363699851759548 - 0.7940585342855194im	-5.009649022395834e-5 - 3.2017328452980514e-5im	2.4119895532465645e-5 + 1.54182894169064e-5im	-0.2040617699694959 + 0.0071453203691270615im
0.24748079434129425 + 0.0im	1.1297115766557015 - 0.7680313058327106im	-4.822620308791962e-5 - 3.198077230366385e-5im	2.3219358992769884e-5 + 1.5400630483737408e-5im	-0.20250184021018852 + 0.007038475016564056im
0.2499556022847072 + 0.0im	1.1225867705243444 - 0.7425392420695411im	-4.640026093330706e-5 - 3.1906200731954376e-5im	2.2340175378300776e-5 + 1.536466822094015e-5im	-0.2009504422780723 + 0.006932953624643736im
0.2524551583075543 + 0.0im	1.1150195120833273 - 0.7175878752246279im	-4.4618844916593984e-5 - 3.179553544850815e-5im	2.1482431879162734e-5 + 1.5311327936495097e-5im	-0.19940757743047136 + 0.0068287524269813864im
0.2549797098906298 + 0.0im	1.1070335387664383 - 0.6931817516006099im	-4.288204883040321e-5 - 3.165067275831595e-5im	2.0646173620450277e-5 + 1.524152270429493e-5im	-0.19787325789426227 + 0.0067258674267897im
0.2575295069895361 + 0.0im	1.0986521198379993 - 0.6693244584063659im	-4.1189896880457964e-5 - 3.147348099280393e-5im	1.9831412221599846e-5 + 1.515615212771703e-5im	-0.19634747285377568 + 0.006624294346489214im
0.26010480205943143 + 0.0im	1.089898239858147 - 0.646018651978387im	-3.9542379019573615e-5 - 3.126579809107944e-5im	1.903814280804029e-5 + 1.5056101175012303e-5im	-0.19483023453056736 + 0.0065240285809401765im
0.2627058500800257 + 0.0im	1.0807947727066864 - 0.6232660872548705im	-3.793937144058557e-5 - 3.10294293322337e-5im	1.8266305732593136e-5 + 1.494223908743084e-5im	-0.1933215328060298 + 0.006425065154564531im
0.265332908580826 + 0.0im	1.0713640316027067 - 0.6010676483669033im	-3.6380733982876675e-5 - 3.076614522009181e-5im	1.7515833472192638e-5 + 1.4815418360753658e-5im	-0.19182137958673742 + 0.0063273986825883935im
0.26798623766663426 + 0.0im	1.0616280812808516 - 0.5794233802124394im	-3.486624321933953e-5 - 3.0477679521285953e-5im	1.6786618412388614e-5 + 1.467647380065218e-5im	-0.1903297684883259 + 0.006231023336596171im
0.2706661000433006 + 0.0im	1.05160854174869 - 0.5583325208806101im	-3.339563029303269e-5 - 3.0165727457024323e-5im	1.6078531064567797e-5 + 1.4526221652054805e-5im	-0.18884671034837355 + 0.006135932814548427im
0.2733727610437336 + 0.0im	1.041326684109106 - 0.537793534796142im	-3.196857444117172e-5 - 2.983194404843917e-5im	1.539141694772236e-5 + 1.4365458802463925e-5im	-0.18737219531046603 + 0.006042120315375511im
0.2761064886541709 + 0.0im	1.0308029735824216 - 0.5178041464564046im	-3.058469857707664e-5 - 2.947794261491737e-5im	1.4725094461909449e-5 + 1.419496205893664e-5im	-0.18590622138062976 + 0.0059495785182204315im
0.27886755354071263 + 0.0im	1.0200579192932508 - 0.49836137463668606im	-2.924358234396939e-5 - 2.9105293424358724e-5im	1.4079361172959004e-5 + 1.4015487498220191e-5im	-0.18444880167499103 + 0.005858299566365419im
0.28165622907611976 + 0.0im	1.0091112502504362 - 0.4794615669427834im	-2.7944759809748575e-5 - 2.87155224938581e-5im	1.3453992702913115e-5 + 1.3827769889318892e-5im	-0.18299992231550857 + 0.0057682750558389765im
0.284472791366881 + 0.0im	0.9979820148536226 - 0.46110043459379463im	-2.6687715840814634e-5 - 2.8310110538882503e-5im	1.284874098418225e-5 + 1.3632522187562526e-5im	-0.18155959044012382 + 0.005679496028663543im
0.28731751928054977 + 0.0im	0.9866890381195745 - 0.4432730873221256im	-2.5471917558803918e-5 - 2.7890492068603795e-5im	1.2263349404987395e-5 + 1.3430435099050757e-5im	-0.1801277986612837 + 0.005591952970668816im
0.29019069447335527 + 0.0im	0.9752503889381801 - 0.42597406828211654im	-2.4296758194409006e-5 - 2.745805462466e-5im	1.1697525777256527e-5 + 1.3222176714159268e-5im	-0.17870454984445344 + 0.005505635813761965im
0.29309260141808885 + 0.0im	0.9636837162611368 - 0.4091973888633079im	-2.3161640109027196e-5 - 2.7014138160249293e-5im	1.1150982308410555e-5 + 1.300839220861778e-5im	-0.1772898337304658 + 0.005420533942514341im
0.29602352743226973 + 0.0im	0.9520059957670557 - 0.3929365633092439im	-2.206589577079165e-5 - 2.6560034556116462e-5im	1.0623397554373016e-5 + 1.2789703610502245e-5im	-0.17588365218250707 + 0.005336636204894609im
0.29898376270659244 + 0.0im	0.9402336948177327 - 0.37718464304769433im	-2.1008848355487245e-5 - 2.609698726966645e-5im	1.0114445595980588e-5 + 1.2566709631329078e-5im	-0.17448600349567975 + 0.0052539309269506096im
0.3019736003336584 + 0.0im	0.9283825239229481 - 0.36193425064338103im	-1.9989785433761458e-5 - 2.562619111314114e-5im	9.623783355624761e-6 + 1.2339985559293637e-5im	-0.17309687360834647 + 0.005172405931217278im
0.304993336336995 + 0.0im	0.9164678912869889 - 0.34717761328956825im	-1.900805613706241e-5 - 2.5148792156519458e-5im	9.151113082319104e-6 + 1.211008321256366e-5im	-0.17171625394010254 + 0.005092048558605333im
0.30804326970036494 + 0.0im	0.9045043717987359 - 0.33290659576026255im	-1.8062807534704834e-5 - 2.466588775054851e-5im	8.695977058407084e-6 + 1.1877530950415986e-5im	-0.1703441488953996 + 0.0050128456935053575im
0.3111237023973686 + 0.0im	0.8925060547174888 - 0.3191127327502104im	-1.7153146072538214e-5 - 2.417852666508783e-5im	8.257992235874723e-6 + 1.164283373989673e-5im	-0.16898054607453297 + 0.004934783791824702im
0.3142349394213423 + 0.0im	0.8804863932946664 - 0.3057872605353578im	-1.6278558485231273e-5 - 2.3687709337745207e-5im	7.83689544320439e-6 + 1.1406473275586936e-5im	-0.16762543600562813 + 0.004857848911660075im
0.3173772888155557 + 0.0im	0.868458262927032 - 0.2929211478919214im	-1.5438099744189098e-5 - 2.319438822760861e-5im	7.432231786183898e-6 + 1.1168908149971646e-5im	-0.16627881391815197 + 0.004782026746296819im
0.3205510617037113 + 0.0im	0.8564340452840553 - 0.2805051262176915im	-1.4630971089481331e-5 - 2.2699468268723846e-5im	7.043616630899353e-6 + 1.0930574071836304e-5im	-0.16494065549750211 + 0.004707302659217083im
0.3237565723207484 + 0.0im	0.844425168339838 - 0.2685297188046129im	-1.3856345468923955e-5 - 2.220380741784346e-5im	6.670651731193066e-6 + 1.0691884130054326e-5im	-0.16361096729619937 + 0.004633661720792703im
0.3269941380439559 + 0.0im	0.8324429935468467 - 0.25698526921706144im	-1.3113383239262702e-5 - 2.1708217290869172e-5im	6.312932779918755e-6 + 1.0453229100079876e-5im	-0.1622897237061464 + 0.004561088746335372im
0.33026407942439545 + 0.0im	0.8204979551931231 - 0.2458619687355151im	-1.2401262709164178e-5 - 2.1213463882333484e-5im	5.9700641141834655e-6 + 1.0214977790423393e-5im	-0.16097691701331696 + 0.004489568335175782im
0.3335667202186394 + 0.0im	0.8086000418434441 - 0.23514988283050306im	-1.1719120401582714e-5 - 2.0720268362212296e-5im	5.6416299536062105e-6 + 9.977477426361008e-6im	-0.1596725273853865 + 0.004419084910445382im
0.33690238742082584 + 0.0im	0.7967586718293803 - 0.2248389766367791im	-1.1066122718755556e-5 - 2.0229307944330936e-5im	5.327228903563519e-6 + 9.741054068115245e-6im	-0.15837654684691446 + 0.004349622759238776im
0.34027141129503413 + 0.0im	0.7849826775651931 - 0.21491913940259547im	-1.044143307955601e-5 - 1.9741216820618876e-5im	5.0264581364109785e-6 + 9.50601306074078e-6im	-0.1570889599048718 + 0.004281166072841679im
0.3436741254079845 + 0.0im	0.7732804851100096 - 0.20538020789372496im	-9.844186990338365e-6 - 1.925658715548439e-5im	4.738901383107492e-6 + 9.272639512956658e-6im	-0.1558097425344809 + 0.004213698986718302im
0.3471108666620643 + 0.0im	0.7616597036391425 - 0.1962119887364982im	-9.273549792317022e-6 - 1.8775970134616062e-5im	4.464156742426688e-6 + 9.04119880218382e-6im	-0.15453888303195915 + 0.0041472056199635355im
0.35058197532868496 + 0.0im	0.7501277280262589 - 0.18740427968855833im	-8.72868813032885e-6 - 1.829987706257663e-5im	4.2018229409427485e-6 + 8.811937103074773e-6im	-0.15327635202788498 + 0.004081670113938358im
0.3540877950819718 + 0.0im	0.7386913557250305 - 0.17894688983028723im	-8.208767714509518e-6 - 1.7828780503631225e-5im	3.951498256454339e-6 + 8.585081936858987e-6im	-0.15202213975028306 + 0.004017076669822134im
0.3576286730327915 + 0.0im	0.7273568535789322 - 0.17082965867391411im	-7.712966230238182e-6 - 1.73631154603469e-5im	3.71278673348471e-6 + 8.360842738873829e-6im	-0.15077622154727627 + 0.0039534095848321234im
0.3612049597631194 + 0.0im	0.7161300124185753 - 0.1630424741911759im	-7.240464315525435e-6 - 1.6903280584614693e-5im	3.4852972627483578e-6 + 8.139411441705212e-6im	-0.14953857658948552 + 0.0038906532868788154im
0.36481700936075057 + 0.0im	0.7050162014182516 - 0.15557528976404356im	-6.790469534119013e-6 - 1.644963941587406e-5im	3.268638005617305e-6 + 7.92096307142461e-6im	-0.14830918085644348 + 0.0038287923674451686im
0.3684651794543581 + 0.0im	0.6940203313893878 - 0.1484181400664651im	-6.3621699348582284e-6 - 1.6002521641464975e-5im	3.0624282694508672e-6 + 7.705656354478778e-6im	-0.1470880119112384 + 0.0037678116124984433im
0.37214983124890166 + 0.0im	0.68314684653044 - 0.14156115588829607im	-5.954785779502852e-6 - 1.5562224374191015e-5im	2.8662891828353192e-6 + 7.493634332864904e-6im	-0.14587504582057959 + 0.0037076960312648235im
0.3758713295613907 + 0.0im	0.6723997914325955 - 0.13499457791558694im	-5.567551843945261e-6 - 1.5129013442349307e-5im	2.679852276757952e-6 + 7.28502498530672e-6im	-0.1446702549933645 + 0.0036484308827191407im
0.3796300428570046 + 0.0im	0.6617828484213261 - 0.12870876948418042im	-5.199707851086997e-6 - 1.470312468766579e-5im	2.502751475761687e-6 + 7.079941852235299e-6im	-0.1434736148920586 + 0.0035900016996648415im
0.3834263432855746 + 0.0im	0.6512992656606781 - 0.12269422832613634im	-4.8505120941924e-6 - 1.4284765266767955e-5im	2.334629177384891e-6 + 6.878484662471264e-6im	-0.14228510247585172 + 0.0035323943103020877im
0.3872606067184304 + 0.0im	0.6409519529803909 - 0.11694159733084422im	-4.519235570934026e-6 - 1.3874114952029547e-5im	2.1751357519661282e-6 + 6.680739959602969e-6im	-0.1411046865102055 + 0.0034755948572052376im
0.3911332127856147 + 0.0im	0.6307433955415103 - 0.1114416743448128im	-4.205170935935549e-6 - 1.3471327427832301e-5im	2.0239292213996206e-6 + 6.48678172615596e-6im	-0.1399323382404668 + 0.0034195898136537522im
0.39504454491347085 + 0.0im	0.6206758447882369 - 0.10618542103604767im	-3.907608348302044e-6 - 1.3076531578505951e-5im	1.8806682483712218e-6 + 6.296672003753895e-6im	-0.13876803290334727 + 0.0033643659972834436im
0.39899499036260555 + 0.0im	0.6107511672915331 - 0.10116397085063011im	-3.625884489349785e-6 - 1.2689832764430012e-5im	1.7450334497137296e-6 + 6.1104615075775016e-6im	-0.13761173827002757 + 0.0033099105810472443im
0.4029849402662316 + 0.0im	0.6009718145278214 - 0.09636863609061708im	-3.359329341450534e-6 - 1.231131408300614e-5im	1.616702205916604e-6 + 5.928190233537037e-6im	-0.13646342874886414 + 0.0032562111014964906im
0.40701478966889393 + 0.0im	0.5913361912741888 - 0.09179091414368841im	-3.107294902226372e-6 - 1.1941037611439204e-5im	1.495362501677323e-6 + 5.749888056683791e-6im	-0.13532306627813037 + 0.0032032554644145167im
0.4110849375655829 + 0.0im	0.5818481241458713 - 0.08742249289607837im	-2.8691523857729167e-6 - 1.15790456284944e-5im	1.3807115749347938e-6 + 5.5755753194969775e-6im	-0.1341906294166822 + 0.0031510319478546367im
0.4151957869412387 + 0.0im	0.5725074760177796 - 0.08325525536125307im	-2.644285903923214e-6 - 1.1225361812628745e-5im	1.2724528721432248e-6 + 5.405263408793203e-6im	-0.13306608182981447 + 0.0030995292026534667im
0.4193477448106511 + 0.0im	0.5633146568335915 - 0.07928128355754573im	-2.432133875592449e-6 - 1.0879992414125149e-5im	1.170315995306909e-6 + 5.238955320116501e-6im	-0.13194939521140342 + 0.003048736250508551im
0.4235412222587576 + 0.0im	0.5542698944391405 - 0.07549286166853236im	-2.232088262401785e-6 - 1.0542927399085191e-5im	1.0740081691968143e-6 + 5.0766462085768215e-6im	-0.13084053619568442 + 0.0029986424797258096im
0.4277766344813452 + 0.0im	0.5453732737362624 - 0.0718824785203434im	-2.0436019006500185e-6 - 1.0214141563361894e-5im	9.832659357767006e-7 + 4.918323925213108e-6im	-0.12973947173414163 + 0.002949237638757677im
0.43205440082615865 + 0.0im	0.5366244467586383 - 0.06844282941036153im	-1.8661366101487814e-6 - 9.893595614736102e-6im	8.978301608378273e-7 + 4.763969538064163e-6im	-0.12864617180249827 + 0.0029005118276666355im
0.43637494483442024 + 0.0im	0.528023063292135 - 0.06516681732185982im	-1.699174386664306e-6 - 9.581237221856472e-6im	8.174514259664859e-7 + 4.613557837234819e-6im	-0.12756060245615614 + 0.0028524554876611778im
0.44073869428276446 + 0.0im	0.519568609623813 - 0.062047553559105253im	-1.542210078622411e-6 - 9.277002028675287e-6im	7.418865013150838e-7 + 4.46705782334703e-6im	-0.1264827309274473 + 0.0028050593888620484im
0.4451460812255921 + 0.0im	0.5112602642162032 - 0.05907835783728745im	-1.3947598104986977e-6 - 8.980814633318034e-6im	6.70902401568206e-7 + 4.324433178864451e-6im	-0.12541252638304123 + 0.002758314616465888im
0.4495975420378481 + 0.0im	0.5030971437517283 - 0.05625275786134728im	-1.2563535262999108e-6 - 8.692589530523015e-6im	6.042727960020519e-7 + 4.185642721874861e-6im	-0.12434995065783959 + 0.0027122125554808665im
0.45409351745822657 + 0.0im	0.4950781736604934 - 0.05356448842738303im	-1.1265427224999878e-6 - 8.412232016979112e-6im	5.417817313370932e-7 + 4.050640842006861e-6im	-0.1232949748559293 + 0.0026667448742149894im
0.45863445263280883 + 0.0im	0.4872021970145083 - 0.0510074900798069im	-1.0048931252952976e-6 - 8.139639059073242e-6im	4.832201063330494e-7 + 3.919377918245704e-6im	-0.12224756609457134 + 0.0026219035067020545im
0.46322079715913694 + 0.0im	0.47946788523213096 - 0.04857590735682865im	-8.909891665297716e-7 - 7.874700122733408e-6im	4.283878263782015e-7 + 3.791800718497228e-6im	-0.12120768515040148 + 0.002577680634252919im
0.4678530051307283 + 0.0im	0.4718737960919947 - 0.04626408665615427im	-7.844287375246128e-7 - 7.617297965220151e-6im	3.770912781803265e-7 + 3.6678527808289643e-6im	-0.12017530367876965 + 0.002534068666320993im
0.4725315351820356 + 0.0im	0.4644184264932523 - 0.044066573752024545im	-6.84828009682179e-7 - 7.367309388875396e-6im	3.291456501370573e-7 + 3.5474747763928097e-6im	-0.1191503846455506 + 0.002491060220870362im
0.47725685053385597 + 0.0im	0.45710011080200524 - 0.041978110993882364im	-5.918196284895463e-7 - 7.124605956985216e-6im	2.843740629911333e-7 + 3.4306048541048414e-6im	-0.11813289888280142 + 0.002448648104433133im
0.48202941903919455 + 0.0im	0.44991718408706544 - 0.03999363421605864im	-5.050508889303499e-7 - 6.889054672050886e-6im	2.42606691403335e-7 + 3.3171789672239075e-6im	-0.11712280808146974 + 0.0024068252920392305im
0.4868497132295865 + 0.0im	0.4428684232252721 - 0.03810826938691493im	-4.241591989020573e-7 - 6.660518616890025e-6im	2.036689483591539e-7 + 3.207131182032298e-6im	-0.11612008233844141 + 0.0023655849071971885im
0.49171821036188235 + 0.0im	0.4359502810334445 - 0.036317329024878706im	-3.488916262265758e-7 - 6.43885755910772e-6im	1.6743905275379376e-7 + 3.100393968878429e-6im	-0.11512468023841393 + 0.002324920202098506im
0.4966353924655012 + 0.0im	0.42916253780436125 - 0.034616308407768644im	-2.788701216289185e-7 - 6.223928519585342e-6im	1.3373497244580742e-7 + 2.996898475893558e-6im	-0.114136574892405 + 0.002284824538210934im
0.5016017463901562 + 0.0im	0.4225025878569463 - 0.033000881600732904im	-2.1382824504686002e-7 - 6.0155863057325465e-6im	1.0242842117714421e-7 + 2.8965747857414874e-6im	-0.11315573124387107 + 0.0022452913674178288im
0.5066177638540578 + 0.0im	0.4159686214696585 - 0.0314668973270239im	-1.534704355846813e-7 - 5.813684010336396e-6im	7.337708569137534e-8 + 2.799352155802916e-6im	-0.11218211310440752 + 0.002206314213851344im
0.5116839414925983 + 0.0im	0.4095584707934508 - 0.0300103747047136im	-9.753235123169936e-8 - 5.6180734769195216e-6im	4.645369014377726e-8 + 2.705159242233551e-6im	-0.11121568787037245 + 0.002167886656557087im
0.5168007809075243 + 0.0im	0.40326982919670534 - 0.028627498871320455im	-4.578117530901408e-8 - 5.428605732588626e-6im	2.154613576823536e-8 + 2.6139243083685357e-6im	-0.11025642010340497 + 0.002130002313116829im
0.5219687887165996 + 0.0im	0.3971009922232256 - 0.027314616517176492im	2.053872704728777e-9 - 5.245131389413648e-6im	-1.4759571348790737e-9 + 2.5255754179742498e-6im	-0.10930427794369134 + 0.002092654824344231im
0.5271884766037656 + 0.0im	0.3910496845101418 - 0.026068231347220493im	4.6196075051391e-8 - 5.067501015429041e-6im	-2.2720096400789797e-8 + 2.4400406138729303e-6im	-0.10835922517711995 + 0.0020558378401562246im
