w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
0.015260081116781376 + 0.0im	-1.357554466480179 - 0.32570320022332633im	-0.00017132017459169172 + 0.0011162773557080227im	0.00035586192330307485 - 0.002318411331657529im	-0.8787850618199543 + 0.05748113788417785im
0.01541268192794919 + 0.0im	-1.3628618264216452 - 0.32962117199340174im	-0.0001712164985725148 + 0.001107482875749821im	0.00035564586856246937 - 0.002300146509054737im	-0.8777843208605568 + 0.05735374803363167im
0.015566808747228683 + 0.0im	-1.368238936045744 - 0.3336600202943134im	-0.00017113544557383664 + 0.0010987962417753079im	0.0003554768350750711 - 0.0022821056759672696im	-0.8767762839051213 + 0.05722625433491439im
0.01572247683470097 + 0.0im	-1.373685369934066 - 0.33782366667605157im	-0.000171078384410262 + 0.0010902167330818112im	0.00035535766545093187 - 0.00226428733431642im	-0.8757609837342447 + 0.05709864886897991im
0.01587970160304798 + 0.0im	-1.379200848198246 - 0.34211613550683556im	-0.00017104644415112083 + 0.0010817435526078696im	0.00035529070427379176 - 0.002246689827456789im	-0.8747384467893344 + 0.05697091870586928im
0.01603849861907846 + 0.0im	-1.384784838413155 - 0.3465415547270956im	-0.00017104094247542324 + 0.0010733758248285007im	0.00035527868780163585 - 0.0022293113358067902im	-0.8737086923926796 + 0.05684304601358408im
0.016198883605269245 + 0.0im	-1.390436782028187 - 0.3511041563369961im	-0.00017106312045957512 + 0.001065112594217495im	0.0003553241931878909 - 0.0022121498736567815im	-0.8726717416298864 + 0.056715008205116865im
0.01636087244132194 + 0.0im	-1.3961559199725642 - 0.35580827659029973im	-0.0001711143040634323 + 0.0010569528242693282im	0.0003554299738148035 - 0.002195203287139364im	-0.871627619911957 + 0.0565867781223582im
0.01652448116573516 + 0.0im	-1.4019414105954797 - 0.36065835586725764im	-0.00017119579589155667 + 0.001048895397068736im	0.0003555987345230401 - 0.00217846925333706im	-0.870576342727078 + 0.05645832425531595im
0.01668972597739251 + 0.0im	-1.4077924034115732 - 0.3656589381992381im	-0.0001713089131798357 + 0.0010409391133916993im	0.00035583321050419644 - 0.0021619452804935934im	-0.8695179244416797 + 0.056329610994810146im
0.016856623237166433 + 0.0im	-1.41370766126614 - 0.3708146704179913im	-0.0001714549612944074 + 0.0010330826933175699im	0.00035613610842222287 - 0.0021456287092866838im	-0.8684523752247023 + 0.0562005989165561im
0.0170251894695381 + 0.0im	-1.419685976611493 - 0.3761303009027741im	-0.00017163525658421804 + 0.0010253247773282673im	0.00035651021191355185 - 0.002129516715112314im	-0.8673797095221488 + 0.056071245094304716im
0.01719544136423348 + 0.0im	-1.4257259475776345 - 0.3816106778990527im	-0.0001718511154473737 + 0.0010176639278670315im	0.00035695810191424505 - 0.0021136063113234367im	-0.866299929063559 + 0.05594150343949681im
0.017367395777875813 + 0.0im	-1.4318259495895125 - 0.3872607473831385im	-0.000172103733702427 + 0.0010100986313261232im	0.0003574824547139414 - 0.002097894353359384im	-0.8652130354641486 + 0.05581132506468545im
0.01754106973565457 + 0.0im	-1.4379843476085619 - 0.3930855504479059im	-0.000172394415749167 + 0.0010026273004300396im	0.00035808586681281696 - 0.0020823775436967077im	-0.8641190269740273 + 0.055680658667811675im
0.017716480433011116 + 0.0im	-1.4441991639517096 - 0.3990902201856836im	-0.00017272436340818762 + 0.0009952482769784682im	0.0003587708578342357 - 0.002067052437547013im	-0.8630178732714788 + 0.055549450934261196im
0.017893645237341226 + 0.0im	-1.4504683326540901 - 0.4052799780455079im	-0.00017309475558603002 + 0.0009879598349111472im	0.0003595398754506463 - 0.002051915449223302im	-0.861909620437562 + 0.05541764695350915im
0.01807258168971464 + 0.0im	-1.4567894711414278 - 0.4116601296431615im	-0.00017350670583595544 + 0.0009807601836552182im	0.0003603952315729943 - 0.0020369628590928925im	-0.8607942005376487 + 0.055285190647055865im
0.018253307506611787 + 0.0im	-1.463160172740738 - 0.4182360600038086im	-0.0001739613047986832 + 0.0009736474717143983im	0.0003613391905065158 - 0.0020221908210325042im	-0.8596716078888103 + 0.05515202520428411im
0.018435840581677906 + 0.0im	-1.4695774167127045 - 0.4250132282185451im	-0.00017445963089165754 + 0.0009666197904585255im	0.000362373991156052 - 0.0020075953702993893im	-0.8585418169421128 + 0.0550180935228201im
0.018620198987494684 + 0.0im	-1.4760386544186173 - 0.43199716149784234im	-0.00017500263399335313 + 0.0009596751780715922im	0.00036350160543206875 - 0.0019931724317315287im	-0.8574047969414048 + 0.054883338649960686im
0.01880640097736963 + 0.0im	-1.4825401832683356 - 0.43919344860663834im	-0.0001755912877217513 + 0.0009528116236163789im	0.00036472405454679506 - 0.0019789178281898875im	-0.856260518858229 + 0.054747704221736554im
0.018994464987143328 + 0.0im	-1.4890790143228312 - 0.44660773266771303im	-0.00017622646644279864 + 0.0009460270711741926im	0.0003660431535543369 - 0.0019648272891565686im	-0.8551089344739157 + 0.05461113489621249im
0.01918440963701476 + 0.0im	-1.4956512830514048 - 0.4542457033220192im	-0.00017690899818847635 + 0.0009393194240189414im	0.0003674606212677009 - 0.0019508964594041748im	-0.8539500034938944 + 0.054473576777691345im
0.019376253733384908 + 0.0im	-1.5022530161676309 - 0.46211308823672115im	-0.00017763965292461002 + 0.0009326865487859427im	0.000368978055892596 - 0.0019371209076541095im	-0.8527836765480585 + 0.05433497782856743im
0.019570016270718756 + 0.0im	-1.5088800161113478 - 0.4702156439539341im	-0.00017841913681878826 + 0.0009261262795973025im	0.00037059692312567237 - 0.0019234961351446216im	-0.8516099029018434 + 0.05419528826569276im
0.019765716433425944 + 0.0im	-1.5155276840969807 - 0.478559146075445im	-0.00017924810874642779 + 0.0009196364221075196im	0.00037231857438138697 - 0.001910017584033043im	-0.8504286261535218 + 0.054054460938252905im
0.019963373597760202 + 0.0im	-1.522191313673561 - 0.48714937878106546im	-0.00018012712187952465 + 0.0009132147574351008im	0.00037414420574202956 - 0.0018966806455611677im	-0.8492397864520267 + 0.053912451684304995im
0.020163007333737805 + 0.0im	-1.528865905840323 - 0.49599212368075796im	-0.00018105677563338312 + 0.000906859045948305im	0.00037607501302273536 - 0.0018834806679176015im	-0.8480433204380233 + 0.05376921966331555im
0.020364637407075184 + 0.0im	-1.5355456883696934 - 0.5050931480031461im	-0.00018203744756463845 + 0.0009005670308758463im	0.00037811179546916107 - 0.001870412963736473im	-0.8468391639618487 + 0.053624727662230774im
0.020568283781145936 + 0.0im	-1.5422252840167072 - 0.514458192125634im	-0.00018306960854442756 + 0.0008943364417162282im	0.0003802555300789303 - 0.0018574728171777887im	-0.8456272450061771 + 0.05347894237283557im
0.020773966618957394 + 0.0im	-1.548898543629046 - 0.5240929564539585im	-0.0001841535915263053 + 0.0008881649974224278im	0.0003825069074150006 - 0.0018446554905411886im	-0.8444074945282748 + 0.05333183463838616im
0.020981706285146968 + 0.0im	-1.555559047299446 - 0.5340030876616497im	-0.000185289665137089 + 0.0008820504093419385im	0.00038486648444254986 - 0.0018319562303714338im	-0.8431798414969164 + 0.05318337966775724im
0.02119152334799844 + 0.0im	-1.562200293033192 - 0.5441941643025713im	-0.0001864780570334053 + 0.0008759903838954867im	0.0003873347330462755 - 0.0018193702730211325im	-0.8419442069128836 + 0.05303355721560298im
0.021403438581478425 + 0.0im	-1.5688150902086524 - 0.554671681812408im	-0.00018771898595193302 + 0.0008699826249812392im	0.0003899121065932853 - 0.0018068928496432002im	-0.8407005173584448 + 0.052882351727303045im
0.02161747296729321 + 0.0im	-1.5753961438704707 - 0.565441036917678im	-0.00018901254748352324 + 0.0008640248360948513im	0.00039259880270317175 - 0.0017945191905930965im	-0.8394486963145528 + 0.05272975244775002im
0.021833647696966142 + 0.0im	-1.5819357127240499 - 0.5765075114735629im	-0.00019035881468557132 + 0.000858114722159241im	0.0003953949722034373 - 0.0017822445292281078im	-0.8381886515402791 + 0.05257575349331534im
0.022051984173935803 + 0.0im	-1.5884257743129462 - 0.5878762557545626im	-0.00019175780197429955 + 0.0008522499910615779im	0.0003983006441441984 - 0.0017700641050984473im	-0.8369203390903597 + 0.05242035388662715im
0.02227250401567516 + 0.0im	-1.5948578489867549 - 0.5995522712246626im	-0.00019320948999357847 + 0.0008464283548984754im	0.0004013157774574202 - 0.0017579731665322905im	-0.8356436662311252 + 0.05226355755407966im
0.022495229055831914 + 0.0im	-1.6012232509208517 - 0.6115403928163803im	-0.0001947137890529454 + 0.0008406475309338772im	0.00040444018500956284 - 0.0017459669726239933im	-0.8343585588158131 + 0.052105373286291015im
0.022720181346390235 + 0.0im	-1.60751278108706 - 0.6238452707506914im	-0.0001962706225713556 + 0.0008349052422774609im	0.00040767370690663457 - 0.0017340407946418335im	-0.8330649433818591 + 0.05194581466200618im
0.02294738315985414 + 0.0im	-1.613717089480691 - 0.6364713519324322im	-0.00019787976812315095 + 0.0008291992182946794im	0.0004110158803837632 - 0.0017221899168782856im	-0.8317627485091916 + 0.05178489993623182im
0.02317685699145268 + 0.0im	-1.6198262923559648 - 0.6494228609583453im	-0.0001995410095940376 + 0.0008235271947626094im	0.0004144662557979781 - 0.0017104096369723386im	-0.8304519054325978 + 0.05162265189365812im
0.023408625561367205 + 0.0im	-1.625830312540354 - 0.6627037807774041im	-0.0002012541839876798 + 0.0008178869137887437im	0.00041802449384227737 - 0.0016986952657393997im	-0.8291323461359484 + 0.05145909766869096im
0.02364271181698088 + 0.0im	-1.6317184493834715 - 0.6763178330455261im	-0.0002030189294950566 + 0.0008122761235125255im	0.0004216898423303624 - 0.001687042126549969im	-0.8278040021270084 + 0.0512942685336686im
0.023879138935150687 + 0.0im	-1.637479844926363 - 0.6902684582191345im	-0.00020483492584676314 + 0.0008066925776119865im	0.00042546163536832883 - 0.0016754455543034287im	-0.8264668256516202 + 0.05112819965707839im
0.024117930324502195 + 0.0im	-1.6431034464291445 - 0.7045587954343385im	-0.00020670183286187384 + 0.0008011340346400058im	0.0004293391657360606 - 0.0016639008940479913im	-0.8251207522158234 + 0.050960929833809454im
0.024359109627747216 + 0.0im	-1.6485776352548482 - 0.7191916622207046im	-0.0002086193986509869 + 0.0007955982572167898im	0.00043332190957754313 - 0.0016524034993019834im	-0.8237657299820149 + 0.05079250118968684im
0.02460270072402469 + 0.0im	-1.6538905294339086 - 0.7341695341007562im	-0.00021058669289460483 + 0.0007900830111068062im	0.00043740793416217205 - 0.0016409487301351092im	-0.8224017105530396 + 0.050622958862718455im
0.024848727731264935 + 0.0im	-1.659029962206615 - 0.7494945241283263im	-0.0002126037347889602 + 0.0007845860642098583im	0.00044159727864197734 - 0.0016295319510714085im	-0.8210286490090333 + 0.050452350663652785im
0.025097215008577586 + 0.0im	-1.663983386317105 - 0.7651683624208806im	-0.00021466983124434523 + 0.000779105185497111im	0.00044588850297814484 - 0.0016181485288778409im	-0.8196465145480493 + 0.05028072671859569im
0.02534818715866336 + 0.0im	-1.6687380438247295 - 0.7811923757427275im	-0.0002167844307656895 + 0.0007736381439236791im	0.0004502804612076647 - 0.0016067938303041774im	-0.8182552608123089 + 0.05010813909655173im
0.025601669030249994 + 0.0im	-1.6732807932551579 - 0.7975674671977467im	-0.00021894697220118265 + 0.0007681827073498936im	0.00045477198733706137 - 0.0015954632198409526im	-0.8168548640045028 + 0.04993464142486324im
0.025857685720552494 + 0.0im	-1.6775982608869624 - 0.814294096091919im	-0.0002211567704443729 + 0.0007627366415035859im	0.00045936165796621415 - 0.0015841520575625564im	-0.8154452985869067 + 0.04976028849559226im
0.02611626257775802 + 0.0im	-1.6816768724605655 - 0.831372258027345im	-0.00022341323654624998 + 0.0007572977090155601im	0.0004640482494238371 - 0.0015728556971223728im	-0.8140265464414786 + 0.04958513586594542im
0.0263774252035356 + 0.0im	-1.6855026534067064 - 0.8488014652908623im	-0.00022571558327590149 + 0.0007518636685600573im	0.0004688301262639333 - 0.00156156948396598im	-0.8125985945109971 + 0.0494092394558691im
0.026641199455570957 + 0.0im	-1.689061502275457 - 0.8665807276015257im	-0.0002280630850132441 + 0.000746432274131263im	0.00047370578102884337 - 0.001550288753826901im	-0.8111614354193507 + 0.049232655145945964im
0.026907611450126667 + 0.0im	-1.6923391200636722 - 0.8847085332823135im	-0.00023045490381617942 + 0.0007410012744858822im	0.0004786734730035459 - 0.0015390088315673047im	-0.8097150624191204 + 0.04905543837870267im
0.027176687564627933 + 0.0im	-1.6953208133321342 - 0.9031828309223204im	-0.00023289023563603846 + 0.0007355684127805654im	0.00048373153189271585 - 0.001527725030423416im	-0.8082594767909802 + 0.04887764376639412im
0.027448454440274214 + 0.0im	-1.6979920150868524 - 0.9220010115964856im	-0.0002353681651187609 + 0.0007301314264313458im	0.0004888780562700744 - 0.0015164326517120344im	-0.8067946876529577 + 0.04869932470825887im
0.027722938984676957 + 0.0im	-1.7003379218693884 - 0.941159891710444im	-0.0002378877293643846 + 0.0007246880472204892im	0.0004941110459760269 - 0.0015051269850509654im	-0.8053207062989682 + 0.04852053302015137im
0.028000168374523727 + 0.0im	-1.7023433154185665 - 0.9606556965385902im	-0.0002404479170188661 + 0.0007192360016740738im	0.0004994284002520565 - 0.0014938033091417668im	-0.803837547486234 + 0.048341318579339675im
0.028280170058268963 + 0.0im	-1.7039931292588477 - 0.9804840445236139im	-0.00024304765718808377 + 0.0007137730117314008im	0.000504827894705052 - 0.001482456893158633im	-0.8023452331522567 + 0.04816172898712494im
0.02856297175885165 + 0.0im	-1.7052721906906496 - 1.0006399324058988im	-0.0002456858212337308 + 0.0007082967957248383im	0.0005103071850413687 - 0.0014710829987820842im	-0.8008437895587226 + 0.04798180925178232im
0.028848601476440167 + 0.0im	-1.7061651069916104 - 1.0211177212509674im	-0.00024836120157177815 + 0.000702805069686112im	0.000515863763024874 - 0.0014596768829107105im	-0.7993332443395273 + 0.04780160149415038im
0.02913708749120457 + 0.0im	-1.7066565149981359 - 1.04191112344291im	-0.0002510725330067115 + 0.0006972955489922799im	0.0005214950007966199 - 0.0014482338010784405im	-0.797813631688564 + 0.047621144678005566im
0.029428458366116614 + 0.0im	-1.7067312261240106 - 1.0630131907111162im	-0.00025381847524498914 + 0.0006917659503616991im	0.000527198114546792 - 0.001436749011598805im	-0.7962849823124905 + 0.04744047436715252im
0.02972274294977778 + 0.0im	-1.7063738204784231 - 1.0844163032569472im	-0.0002565976138997566 + 0.0006862139942073523im	0.0005329701666065802 - 0.0014252177804514328im	-0.7947473434258936 + 0.04725962251094094im
0.03001997037927556 + 0.0im	-1.7055690128560832 - 1.1061121600459523im	-0.00025940845971576896 + 0.0006806374073517683im	0.0005388080638333507 - 0.001413635386919647im	-0.7932007535161077 + 0.0470786172596895im
0.030320170083068313 + 0.0im	-1.7043015914450796 - 1.1280917703300932im	-0.00026224943235736187 + 0.000675033926104713im	0.0005447085239410599 - 0.0014019971299815287im	-0.7916452567133346 + 0.04689748281125385im
0.030623371783898998 + 0.0im	-1.7025564723869624 - 1.1503454464629512im	-0.00026511887799396974 + 0.0006694012997016299im	0.0005506681120221793 - 0.0013902983354503345im	-0.7900809015494951 + 0.046716239289728935im
0.030929605501737987 + 0.0im	-1.7003188950031316 - 1.172862798069248im	-0.0002680150630173024 + 0.0006637372940977134im	0.0005566832274908276 - 0.001378534363853579im	-0.7885077341352478 + 0.046534902657017714im
0.031238901556755367 + 0.0im	-1.6975730944225382 - 1.195632727628111im	-0.00027093613790930604 + 0.000658039696109357im	0.0005627500290660915 - 0.001366700619033668im	-0.7869258067874016 + 0.04635348465774044im
0.03155129057232292 + 0.0im	-1.6943043075755748 - 1.2186434275272713im	-0.00027388016710944694 + 0.000652306317891681im	0.0005688644967599973 - 0.001354792557446609im	-0.7853351697168253 + 0.04617199279769721im
0.03186680347804615 + 0.0im	-1.6905020444211027 - 1.2418823786430482im	-0.000276845139439734 + 0.0006465350017378392im	0.00057502245356022 - 0.0013428056981291112im	-0.7837358738996137 + 0.045990430355834375im
0.032185471512826615 + 0.0im	-1.6861471785863515 - 1.265336350498216im	-0.00027982893653560566 + 0.0006407236251829479im	0.0005812194998518133 - 0.0013307356332984293im	-0.7821279689250646 + 0.04580879642940715im
0.03250732622795488 + 0.0im	-1.6812280926515588 - 1.2889914030469285im	-0.0002828293341767941 + 0.0006348701063926891im	0.0005874510161805197 - 0.0013185780395435366im	-0.7805115106450202 + 0.04562708601177547im
0.03283239949023443 + 0.0im	-1.6757312142978893 - 1.3128328901326791im	-0.00028584404642724524 + 0.0006289724098140511im	0.0005937122549287219 - 0.0013063286895608046im	-0.778886547506391 + 0.04544529010202163im
0.033160723485136774 + 0.0im	-1.66964330258335 - 1.33684546466175im	-0.0002888706341376505 + 0.000623028552063177im	0.0005999981502771784 - 0.0012939834643822133im	-0.7772531309680917 + 0.04526339584533712im
0.03349233071998814 + 0.0im	-1.6629517505119706 - 1.3610130855309082im	-0.0002919065779440663 + 0.0006170366080230463im	0.0006063034698223004 - 0.0012815383660394544im	-0.7756113029376256 + 0.04508138670289617im
