w	A_d-A_d	Ac_d-A_d	A_d-Ac_d	Ac_d-Ac_d
1.4040860650427523e-6 + 0.0im	-7.318658313965174 + 2.2179566632596955e-9im	1.1206068130012254 - 5.499121546161717e-10im	1.1206059591192437 - 5.254154436775826e-10im	15.173936791423396 - 1.2737368201859472e-9im
1.4181269256931798e-6 + 0.0im	-7.318704905987067 + 2.30252628447027e-9im	1.1206001575104527 - 5.712850903285533e-10im	1.1205993036332935 - 5.468060162975978e-10im	15.173739490084502 - 1.3186312707112613e-9im
1.4323081949501115e-6 + 0.0im	-7.318751963384316 + 2.3859733884330538e-9im	1.120593445191467 - 5.921506010890352e-10im	1.120592591319169 - 5.677037105195104e-10im	15.17354021839147 - 1.3643525479548149e-9im
1.4466312768996125e-6 + 0.0im	-7.3187994908013785 + 2.46820391703034e-9im	1.1205866756710376 - 6.12487710187255e-10im	1.1205858218036404 - 5.880881033980502e-10im	15.173338956686779 - 1.410832447997135e-9im
1.4610975896686088e-6 + 0.0im	-7.318847492929019 + 2.5491247554762395e-9im	1.120579848576114 - 6.322767569261578e-10im	1.1205789947136582 - 6.079401062132454e-10im	15.17313568511704 - 1.4579963725492696e-9im
1.475708565565295e-6 + 0.0im	-7.318895974504789 + 2.6286438620117313e-9im	1.1205729635339017 - 6.514994547585801e-10im	1.120572109676427 - 6.272420228709583e-10im	15.172930383631018 - 1.50576323390829e-9im
1.4904656512209479e-6 + 0.0im	-7.318944940313465 + 2.7066703958507614e-9im	1.1205660201719454 - 6.701389455125768e-10im	1.1205651663194929 - 6.459776043265166e-10im	15.172723031977686 - 1.5540453810082444e-9im
1.5053703077331574e-6 + 0.0im	-7.318994395187544 + 2.7831148432022494e-9im	1.120559018118215 - 6.881798493897959e-10im	1.1205581642708273 - 6.641320987102399e-10im	15.17251360970423 - 1.6027485482122576e-9im
1.520424010810489e-6 + 0.0im	-7.319044344007682 + 2.857889141196063e-9im	1.1205519570011953 - 7.056083104232024e-10im	1.120551103158914 - 6.816922968357995e-10im	15.172302096154013 - 1.6517718284860207e-9im
1.5356282509185938e-6 + 0.0im	-7.319094791703236 + 2.930906799543402e-9im	1.1205448364499708 - 7.224120370836148e-10im	1.1205439826128396 - 6.986465727755709e-10im	15.172088470464535 - 1.7010076725788589e-9im
1.5509845334277798e-6 + 0.0im	-7.319145743252486 + 3.002083019764532e-9im	1.1205376560943745 - 7.3858033772913e-10im	1.120536802262437 - 7.149849191919495e-10im	15.171872711564703 - 1.7503419158147542e-9im
1.5664943787620576e-6 + 0.0im	-7.3191972036843085 + 3.0713348118186357e-9im	1.1205304155647882 - 7.541041505974631e-10im	1.1205295617380846 - 7.306989771196887e-10im	15.171654798176945 - 1.7996538340623896e-9im
1.5821593225496783e-6 + 0.0im	-7.319249178076135 + 3.138581107972232e-9im	1.1205231144928853 - 7.68976068048794e-10im	1.1205222606714638 - 7.457820599021194e-10im	15.171434708805736 - 1.8488162304092768e-9im
1.5979809157751752e-6 + 0.0im	-7.319301671557221 + 3.203742873744116e-9im	1.1205157525110283 - 7.831903547757706e-10im	1.1205148986949336 - 7.602291709934031e-10im	15.17121242174579 - 1.8976955540106865e-9im
1.613960724932927e-6 + 0.0im	-7.319354689307613 + 3.266743215765895e-9im	1.12050832925276 - 7.967429597081251e-10im	1.1205074754420365 - 7.740370153500532e-10im	15.170987915074216 - 1.946152052518424e-9im
1.6301003321822563e-6 + 0.0im	-7.319408236559037 + 3.3275074863983456e-9im	1.1205008443528197 - 8.096315213518525e-10im	1.1204999905475155 - 7.872040041477301e-10im	15.170761166649703 - 1.9940399594175405e-9im
1.646401335504079e-6 + 0.0im	-7.319462318595373 + 3.3859633849448166e-9im	1.120493297447256 - 8.218553663171259e-10im	1.1204924436474188 - 7.99730252573957e-10im	15.1705321541103 - 2.0412077175106004e-9im
1.6628653488591198e-6 + 0.0im	-7.31951694075321 + 3.4420410553039145e-9im	1.1204856881735388 - 8.334155008053978e-10im	1.120484834379216 - 8.116175704639183e-10im	15.1703008548712 - 2.0874982396885732e-9im
1.679494002347711e-6 + 0.0im	-7.319572108422347 + 3.4956731799047914e-9im	1.1204780161706738 - 8.443145948440016e-10im	1.1204771623819147 - 8.228694455649415e-10im	15.170067246122565 - 2.1327492080150764e-9im
1.6962889423711881e-6 + 0.0im	-7.319627827046353 + 3.5467950697695603e-9im	1.120470281079323 - 8.545569590766879e-10im	1.1204694272961782 - 8.334910192355851e-10im	15.16983130482722 - 2.1767934120264146e-9im
1.7132518317949e-6 + 0.0im	-7.319684102123069 + 3.5953447505488236e-9im	1.1204624825419272 - 8.641485139403033e-10im	1.1204616287644467 - 8.434890544077525e-10im	15.169593007718417 - 2.2194591270131316e-9im
1.730384350112849e-6 + 0.0im	-7.3197409392051735 + 3.641263044378103e-9im	1.1204546202028296 - 8.730967510818493e-10im	1.1204537664310659 - 8.528718956644982e-10im	15.169352331297528 - 2.2605705329006088e-9im
1.7476881936139776e-6 + 0.0im	-7.319798343900721 + 3.6844936474050644e-9im	1.1204466937084068 - 8.81410686895942e-10im	1.1204458399424124 - 8.616494213127134e-10im	15.169109251831756 - 2.299948174185707e-9im
1.7651650755501175e-6 + 0.0im	-7.319856321873709 + 3.7249832028400964e-9im	1.1204387027071996 - 8.891008080905432e-10im	1.1204378489470288 - 8.698329873581102e-10im	15.16886374535178 - 2.3374094612149374e-9im
1.7828167263056186e-6 + 0.0im	-7.319914878844629 + 3.762681369385975e-9im	1.1204306468500493 - 8.96179009218697e-10im	1.1204297930957576 - 8.774353633204091e-10im	15.168615787649395 - 2.3727692129062208e-9im
1.8006448935686747e-6 + 0.0im	-7.319974020591019 + 3.797540884906191e-9im	1.120422525790239 - 9.026585221455802e-10im	1.1204216720418811 - 8.844706598587919e-10im	15.16836535427511 - 2.4058402408225102e-9im
1.8186513425043615e-6 + 0.0im	-7.320033752948053 + 3.829517625196005e-9im	1.1204143391836323 - 9.085538374538433e-10im	1.1204134854412664 - 8.90954248211927e-10im	15.16811242053577 - 2.436433974301233e-9im
1.8368378559294051e-6 + 0.0im	-7.320094081809121 + 3.858570657725696e-9im	1.1204060866888275 - 9.138806178254506e-10im	1.1204052329525114 - 8.969026714927368e-10im	15.167856961492122 - 2.4643611261294257e-9im
1.8552062344886993e-6 + 0.0im	-7.320155013126381 + 3.884662290231499e-9im	1.1203977679673014 - 9.186556034753245e-10im	1.1203969142370953 - 9.023335479157836e-10im	15.16759895195631 - 2.4894323980313582e-9im
1.8737582968335862e-6 + 0.0im	-7.320216552911386 + 3.907758114036818e-9im	1.1203893826835685 - 9.22896509750684e-10im	1.1203885289595341 - 9.072654660743989e-10im	15.167338366489464 - 2.51145922500399e-9im
1.892495879801922e-6 + 0.0im	-7.3202787072356434 + 3.927827041994371e-9im	1.1203809305053394 - 9.266219170500281e-10im	1.1203800767875391 - 9.117178724254061e-10im	15.167075179399133 - 2.5302545572970274e-9im
1.911420838599941e-6 + 0.0im	-7.320341482231254 + 3.9448413409487315e-9im	1.120372411103685 - 9.298511532572142e-10im	1.120371557392183 - 9.157109511813707e-10im	15.166809364736762 - 2.5456336785888752e-9im
1.9305350469859407e-6 + 0.0im	-7.320404884091475 + 3.958776658628768e-9im	1.1203638241532 - 9.326041689285387e-10im	1.1203629704480613 - 9.192654968535499e-10im	15.166540896295162 - 2.5574150586596365e-9im
1.9498403974558e-6 + 0.0im	-7.320468919071373 + 3.9696120448906325e-9im	1.1203551693321794 - 9.349014055144272e-10im	1.120354315633472 - 9.22402779732947e-10im	15.166269747605895 - 2.5654212386072112e-9im
1.9693388014303584e-6 + 0.0im	-7.3205335934884035 + 3.977329967243617e-9im	1.1203464463227923 - 9.367636569416392e-10im	1.1203455926305843 - 9.251444046419486e-10im	15.165995891936673 - 2.569479746395399e-9im
1.989032189444662e-6 + 0.0im	-7.320598913723079 + 3.9819163206047244e-9im	1.1203376548112647 - 9.38211924926912e-10im	1.1203368011256267 - 9.275121633346046e-10im	15.16571930228873 - 2.569424040263202e-9im
2.0089225113391088e-6 + 0.0im	-7.320664886219576 + 3.983360431241432e-9im	1.1203287944880616 - 9.392672684382392e-10im	1.120327940809065 - 9.295278809695982e-10im	15.165439951394127 - 2.5650944772656486e-9im
2.0290117364525e-6 + 0.0im	-7.320731517486353 + 3.981655054877532e-9im	1.1203198650480801 - 9.399506477655232e-10im	1.1203190113758004 - 9.312132571260606e-10im	15.1651578117131 - 2.556339303958002e-9im
2.049301853817025e-6 + 0.0im	-7.32079881409684 + 3.976796368952697e-9im	1.120310866190844 - 9.402827637075346e-10im	1.1203100125253564 - 9.325897018782903e-10im	15.164872855431309 - 2.54301566598027e-9im
2.0697948723551953e-6 + 0.0im	-7.320866782690073 + 3.9687839590434155e-9im	1.1203017976207044 - 9.402838924271652e-10im	1.1203009439620861 - 9.336781674909459e-10im	15.164585054457094 - 2.5249906330481094e-9im
2.0904928210787472e-6 + 0.0im	-7.32093542997133 + 3.957620799470655e-9im	1.1202926590470426 - 9.399737165709935e-10im	1.1202918053953732 - 9.344989763410475e-10im	15.164294380418736 - 2.502142235611966e-9im
2.1113977492895345e-6 + 0.0im	-7.321004762712828 + 3.943313228137939e-9im	1.1202834501844823 - 9.393711532925595e-10im	1.1202825965398437 - 9.3507164571692e-10im	15.164000804661587 - 2.474360509209287e-9im
2.13251172678243e-6 + 0.0im	-7.321074787754367 + 3.925870915662943e-9im	1.1202741707531059 - 9.38494179860573e-10im	1.1202733171155819 - 9.354147101866166e-10im	15.163704298245312 - 2.441548542308024e-9im
2.1538368440502543e-6 + 0.0im	-7.321145512004028 + 3.905306828884894e-9im	1.1202648204786734 - 9.373596575736225e-10im	1.1202639668483503 - 9.35545542269148e-10im	15.163404831940973 - 2.4036235232240373e-9im
2.1753752124907567e-6 + 0.0im	-7.321216942438849 + 3.8816371888506325e-9im	1.1202553990928503 - 9.35983154741325e-10im	1.120254545469816 - 9.35480172180712e-10im	15.163102376228169 - 2.360517781492742e-9im
2.1971289646156643e-6 + 0.0im	-7.321289086105523 + 3.85488142340242e-9im	1.1202459063334416 - 9.343787695280076e-10im	1.1202450527177858 - 9.352331074646007e-10im	15.16279690129209 - 2.31217981888805e-9im
2.219100254261821e-6 + 0.0im	-7.3213619501211 + 3.8250621145110585e-9im	1.120236341944626 - 9.325589534885439e-10im	1.1202354883364416 - 9.348171533474e-10im	15.162488377020583 - 2.2585753251114787e-9im
2.2412912568044396e-6 + 0.0im	-7.321435541673673 + 3.792204940518995e-9im	1.1202267056772035 - 9.305343366566295e-10im	1.1202258520765849 - 9.342432346950505e-10im	15.162176773001192 - 2.199688173022361e-9im
2.263704169372484e-6 + 0.0im	-7.321509868023124 + 3.756338613478077e-9im	1.1202169972888418 - 9.283135550731983e-10im	1.1202161436958873 - 9.335202204699964e-10im	15.161862058518114 - 2.1355213881490124e-9im
2.2863412110662085e-6 + 0.0im	-7.321584936501824 + 3.7174948117876633e-9im	1.120207216544338 - 9.25903081666619e-10im	1.1202063629591468 - 9.326547516148073e-10im	15.161544202549162 - 2.0660980871109486e-9im
2.3092046231768704e-6 + 0.0im	-7.321660754515362 + 3.675708108358071e-9im	1.1201973632158757 - 9.233070614162113e-10im	1.1201965096385496 - 9.316510733077091e-10im	15.161223173762707 - 1.991462379497443e-9im
2.332296669408639e-6 + 0.0im	-7.321737329543302 + 3.631015894544392e-9im	1.1201874370832972 - 9.205271517466978e-10im	1.1201865835139404 - 9.305108725515562e-10im	15.16089894051458 - 1.9116802276866882e-9im
2.3556196361027252e-6 + 0.0im	-7.321814669139889 + 3.583458300113946e-9im	1.1201774379343776 - 9.175623691124744e-10im	1.1201765843730982 - 9.292331220691626e-10im	15.160571470844896 - 1.8268402590569217e-9im
2.3791758324637527e-6 + 0.0im	-7.32189278093485 + 3.5330781095287184e-9im	1.120167365565109 - 9.144089427374269e-10im	1.120166512012015 - 9.278139314846176e-10im	15.160240732474923 - 1.7370545250353697e-9im
2.4029675907883904e-6 + 0.0im	-7.321971672634116 + 3.4799206748409194e-9im	1.1201572197799878 - 9.110601764777746e-10im	1.1201563662351923 - 9.262464067719081e-10im	15.159906692803869 - 1.6424592014549533e-9im
2.4269972666962745e-6 + 0.0im	-7.322051352020593 + 3.424033825515449e-9im	1.1201470003923115 - 9.0750631977202e-10im	1.1201461468559293 - 9.245205189485285e-10im	15.159569318905653 - 1.5432152247436601e-9im
2.4512672393632374e-6 + 0.0im	-7.322131826954962 + 3.3654677755073323e-9im	1.1201367072244839 - 9.037344486332352e-10im	1.1201358536966322 - 9.2262298298275e-10im	15.159228577525605 - 1.439508858557556e-9im
2.47577991175687e-6 + 0.0im	-7.322213105376445 + 3.3042750279350632e-9im	1.120126340108324 - 8.997283576245882e-10im	1.1201254865891233 - 9.20537147868447e-10im	15.158884435077214 - 1.3315521855874719e-9im
2.5005377108744385e-6 + 0.0im	-7.322295195303597 + 3.2405102777020786e-9im	1.120115898885387 - 8.954684637388129e-10im	1.120115045374959 - 9.182428988008865e-10im	15.158536857638753 - 1.2195835194212296e-9im
2.525543087983183e-6 + 0.0im	-7.322378104835098 + 3.1742303124279977e-9im	1.1201053834072865 - 8.909317230764019e-10im	1.1201045299057575 - 9.157165723604244e-10im	15.158185810949917 - 1.1038677315286786e-9im
2.5507985188630145e-6 + 0.0im	-7.322461842150588 + 3.1054939120589444e-9im	1.120094793536033 - 8.860915611853232e-10im	1.1200939400435301 - 9.129308855785661e-10im	15.157831260408424 - 9.846964886567145e-10im
2.5763065040516445e-6 + 0.0im	-7.322546415511469 + 3.0343617475319842e-9im	1.1200841291443724 - 8.809178178870881e-10im	1.1200832756610264 - 9.09854879722233e-10im	15.15747317106657 - 8.623883961748375e-10im
2.602069569092161e-6 + 0.0im	-7.322631833261712 + 2.9608962788721963e-9im	1.1200733901161388 - 8.753767073700923e-10im	1.1200725366420825 - 9.06453879587514e-10im	15.157111507627745 - 7.372890431996613e-10im
2.6280902647830825e-6 + 0.0im	-7.322718103828728 + 2.8851616531024882e-9im	1.120062576346612 - 8.6943079428106e-10im	1.1200617228819816 - 9.026894690432823e-10im	15.156746234442927 - 6.097709456482314e-10im
2.6543711674309133e-6 + 0.0im	-7.322805235724186 + 2.8072236023454666e-9im	1.120051687742885 - 8.630389864895861e-10im	1.1200508342878188 - 8.985194835084641e-10im	15.156377315507116 - 4.802333837242531e-10im
2.6809148791052226e-6 + 0.0im	-7.32289323754487 + 2.7271493424935107e-9im	1.120040724224241 - 8.561565451388507e-10im	1.1200398707788803 - 8.938980199838656e-10im	15.15600471445576 - 3.491021307292945e-10im
2.7077240278962747e-6 + 0.0im	-7.32298211797354 + 2.6450074728181848e-9im	1.120029685722536 - 8.487351125281491e-10im	1.1200288322870238 - 8.88775465191097e-10im	15.155628394561127 - 2.1682907050878782e-10im
2.7348012681752376e-6 + 0.0im	-7.323071885779811 + 2.5608678768820996e-9im	1.1200185721825962 - 8.407227582997687e-10im	1.1200177187570788 - 8.830985422970301e-10im	15.15524831872863 - 8.389170129202875e-11im
2.76214928085699e-6 + 0.0im	-7.323162549821025 + 2.4748016251066177e-9im	1.1200073835626192 - 8.320640443244138e-10im	1.120006530147245 - 8.768103766227905e-10im	15.154864449493138 + 4.920747583679744e-11im
2.78977077366556e-6 + 0.0im	-7.323254119043123 + 2.386880879336395e-9im	1.1199961198345885 - 8.227001085959025e-10im	1.1199952664295092 - 8.698505806516544e-10im	15.154476749015219 + 1.819416850945527e-10im
2.8176684814022158e-6 + 0.0im	-7.323346602481584 + 2.2971787997271807e-9im	1.1199847809846963 - 8.125687683577585e-10im	1.1199839275900645 - 8.621553585610152e-10im	15.154085179077375 + 3.137607215099112e-10im
2.845845166216238e-6 + 0.0im	-7.323440009262295 + 2.2057694542664948e-9im	1.1199733670137748 - 8.016046425917665e-10im	1.1199725136297471 - 8.53657630409729e-10im	15.153689701080198 + 4.4409191396324694e-10im
2.8743036178784003e-6 + 0.0im	-7.323534348602483 + 2.1127277312178783e-9im	1.1199618779377425 - 7.897392939019925e-10im	1.1199610245644762 - 8.442871760143404e-10im	15.153290276038518 + 5.723412053554383e-10im
2.9030466540571845e-6 + 0.0im	-7.323629629811639 + 2.018129254758249e-9im	1.1199503137880553 - 7.769013897276491e-10im	1.1199494604257112 - 8.339707984463165e-10im	15.152886864577507 + 6.978943489130615e-10im
2.9320771205977565e-6 + 0.0im	-7.3237258622924655 + 1.9220503040550926e-9im	1.1199386746121707 - 7.630168827151075e-10im	1.1199378212609115 - 8.226325069779558e-10im	15.152479426928734 + 8.201182190297987e-10im
2.961397891803734e-6 + 0.0im	-7.323823055541815 + 1.8245677360051425e-9im	1.1199269604740256 - 7.480092099734003e-10im	1.119926107134015 - 8.10193719197347e-10im	15.152067922926152 + 9.38362234422636e-10im
2.9910118707217715e-6 + 0.0im	-7.323921219151637 + 1.7257589118297599e-9im	1.1199151714545192 - 7.317995108298061e-10im	1.119914318125925 - 7.965734819036779e-10im	15.151652312002078 + 1.0519598907521366e-9im
3.0209219894289894e-6 + 0.0im	-7.324020362809957 + 1.6257016276941214e-9im	1.1199033076520142 - 7.14306862592841e-10im	1.1199024543350045 - 7.816887102835004e-10im	15.151232553183164 + 1.1602303992203957e-9im
3.0511312093232794e-6 + 0.0im	-7.3241204963018705 + 1.5244740494876452e-9im	1.1198913691828427 - 6.954485337196327e-10im	1.1198905158775878 - 7.654544447569184e-10im	15.150808605086207 + 1.2624804270210691e-9im
3.081642521416512e-6 + 0.0im	-7.3242216295105 + 1.422154651872605e-9im	1.1198793561818312 - 6.751402536744002e-10im	1.1198785028885034 - 7.477841247709388e-10im	15.150380425914014 + 1.3580059348797734e-9im
3.1124589466306772e-6 + 0.0im	-7.324323772418009 + 1.3188221616758771e-9im	1.1198672688028297 - 6.532964986545195e-10im	1.1198664155216032 - 7.285898787057792e-10im	15.149947973451248 + 1.4460941062894068e-9im
3.143583536096984e-6 + 0.0im	-7.324426935106617 + 1.214555505666439e-9im	1.1198551072192624 - 6.298307922518306e-10im	1.1198542539503122 - 7.077828289496399e-10im	15.14951120506008 + 1.5260253624218493e-9im
3.1750193714579536e-6 + 0.0im	-7.324531127759614 + 1.1094337627279277e-9im	1.1198428716246813 - 6.046560200095495e-10im	1.1198420183681852 - 6.852734110889387e-10im	15.149070077675967 + 1.597075456086077e-9im
3.2067695651725334e-6 + 0.0im	-7.3246363606623985 + 1.0035361204020723e-9im	1.1198305622333424 - 5.776847567302745e-10im	1.1198297089894789 - 6.609717060548967e-10im	15.148624547803278 + 1.6585176375072695e-9im
3.2388372608242586e-6 + 0.0im	-7.324742644203509 + 8.969418357452688e-10im	1.1198181792807882 - 5.488296052891378e-10im	1.1198173260497364 - 6.347877839646215e-10im	15.148174571510895 + 1.7096248841279846e-9im
3.271225633432501e-6 + 0.0im	-7.324849988875686 + 7.897302004067245e-10im	1.1198057230244436 - 5.180035456081118e-10im	1.119804869806385 - 6.066320582957295e-10im	15.14772010442779 + 1.749672186081451e-9im
3.303937889766826e-6 + 0.0im	-7.324958405276954 + 6.81980509803612e-10im	1.1197931937442338 - 4.851202923544667e-10im	1.11979234053935 - 5.764156489394128e-10im	15.14726110173853 + 1.7779388784667932e-9im
3.3369772686644945e-6 + 0.0im	-7.325067904111661 + 5.737720362357252e-10im	1.1197805917432044 - 4.500946598381875e-10im	1.1197797385516788 - 5.440507525876272e-10im	15.146797518178738 + 1.7937110110653465e-9im
3.3703470413511396e-6 + 0.0im	-7.325178496191614 + 4.651840057504191e-10im	1.1197679173481678 - 4.1284293250118264e-10im	1.1197670641701847 - 5.094510188271613e-10im	15.146329308030484 + 1.7962837456853892e-9im
3.4040505117646513e-6 + 0.0im	-7.325290192437155 + 3.5629557853760993e-10im	1.1197551709103544 - 3.7328323931566323e-10im	1.1197543177460976 - 4.725319302370617e-10im	15.14585642511769 + 1.7849637709088765e-9im
3.4380910168822977e-6 + 0.0im	-7.325403003878259 + 2.4718583260509355e-10im	1.1197423528060846 - 3.3133593034067845e-10im	1.1197414996557398 - 4.3321118471668883e-10im	15.145378822801407 + 1.7590717236443725e-9im
