w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-1.3359397133349562e-6 + 0.0im	-0.9912443437071632 - 4.454021895275643e-11im	-0.05693009521976446 + 1.349907141299237e-10im	-0.02789916974602768 + 6.560976891350938e-11im	-0.9934949374956733 - 1.8581717535565221e-10im
-1.3227125874603525e-6 + 0.0im	-0.9912465926505757 - 4.39773525486545e-11im	-0.05693044825298519 + 1.3307167578824093e-10im	-0.02789934415084189 + 6.4669880556594e-11im	-0.9934995193242651 - 1.8325020987872839e-10im
-1.3096164232280718e-6 + 0.0im	-0.9912488193564554 - 4.340894073766643e-11im	-0.0569307982167168 + 1.3114427409990716e-10im	-0.02789951703759705 + 6.372611291603699e-11im	-0.9935040558483701 - 1.8066882117441356e-10im
-1.2966499239881899e-6 + 0.0im	-0.9912510240444691 - 4.283608848117351e-11im	-0.05693114513297613 + 1.292119979319485e-10im	-0.02789968841721943 + 6.278017008979394e-11im	-0.9935085475155053 - 1.7807776142590903e-10im
-1.2838118059289008e-6 + 0.0im	-0.9912532069321174 - 4.225990734736806e-11im	-0.05693148902372659 + 1.2727829266608824e-10im	-0.027899858300607837 + 6.183373473395316e-11im	-0.9935129947687734 - 1.7548174414426306e-10im
-1.2711007979494069e-6 + 0.0im	-0.9912553682347547 - 4.168151116369383e-11im	-0.05693182991087575 + 1.253465527701917e-10im	-0.02790002669863234 + 6.08884644323426e-11im	-0.9935173980469066 - 1.728854320499538e-10im
-1.2585156415340661e-6 + 0.0im	-0.9912575081656122 - 4.110201181824971e-11im	-0.05693216781627249 + 1.2342011454683243e-10im	-0.027900193622132922 + 5.994598815316034e-11im	-0.9935217577843078 - 1.7029342528865697e-10im
-1.2460550906277882e-6 + 0.0im	-0.9912596269358157 - 4.052251521519154e-11im	-0.05693250276170466 + 1.215022490780262e-10im	-0.027900359184034076 + 5.90079028019427e-11im	-0.993526074411096 - 1.6771025000612707e-10im
-1.2337179115126616e-6 + 0.0im	-0.9912617247544094 - 3.994411738873238e-11im	-0.05693283476889642 + 1.1959615538441096e-10im	-0.027900523190881085 + 5.8075769879804307e-11im	-0.9935303483531457 - 1.6514034730588235e-10im
-1.2215028826858036e-6 + 0.0im	-0.9912638018283744 - 3.9367900779905106e-11im	-0.05693316385950612 + 1.1770495381631965e-10im	-0.027900685755531878 + 5.715111225547823e-11im	-0.9935345800321297 - 1.6258806261208218e-10im
-1.2094087947384193e-6 + 0.0im	-0.9912658583626504 - 3.879493067981466e-11im	-0.05693349026349124 + 1.1583167969331369e-10im	-0.02790084688869445 + 5.623541105925101e-11im	-0.9935387698655629 - 1.6005763545863127e-10im
-1.1974344502360588e-6 + 0.0im	-0.9912678945601548 - 3.82262518426705e-11im	-0.056933813585637816 + 1.1397927720781185e-10im	-0.027901006601041032 + 5.533010270642932e-11im	-0.9935429182668387 - 1.5755318972413227e-10im
-1.1855786636000582e-6 + 0.0im	-0.9912699106218025 - 3.766288527145449e-11im	-0.05693413405575935 + 1.121505936074794e-10im	-0.027901164903207126 + 5.4436576057499265e-11im	-0.9935470256452732 - 1.550787243308633e-10im
-1.1738402609901566e-6 + 0.0im	-0.9912719067465277 - 3.71058251786467e-11im	-0.056934451695228684 + 1.1034837367002949e-10im	-0.027901321805790417 + 5.355616972164162e-11im	-0.9935510924061463 - 1.5263810442446602e-10im
-1.1622180801882738e-6 + 0.0im	-0.9912738831313005 - 3.6556036124002594e-11im	-0.056934766525341914 + 1.0857525448305159e-10im	-0.027901477319349926 + 5.269016950975808e-11im	-0.9935551189507348 - 1.5023505304951723e-10im
-1.1507109704834394e-6 + 0.0im	-0.9912758399711485 - 3.6014450330949965e-11im	-0.05693507856731686 + 1.0683376054040938e-10im	-0.027901631454404996 + 5.1839806042636537e-11im	-0.9935591056763603 - 1.4787314333461463e-10im
-1.1393177925578608e-6 + 0.0im	-0.9912777774591741 - 3.548196518275522e-11im	-0.05693538784229116 + 1.0512629916566589e-10im	-0.027901784221434456 + 5.100625251935189e-11im	-0.9935630529764236 - 1.4555579119905305e-10im
-1.1280374183741195e-6 + 0.0im	-0.9912796957865765 - 3.4959440899195417e-11im	-0.056935694371321344 + 1.0345515627188489e-10im	-0.027901935630876295 + 5.01906226504557e-11im	-0.9935669612404433 - 1.4328624859160026e-10im
-1.1168687310634845e-6 + 0.0im	-0.9912815951426655 - 3.444769839406803e-11im	-0.056935998175377825 + 1.0182249246604489e-10im	-0.02790208569312505 + 4.939396875996143e-11im	-0.9935708308540963 - 1.4106759727031307e-10im
-1.1058106248153311e-6 + 0.0im	-0.9912834757148846 - 3.394751731347297e-11im	-0.05693629927534845 + 1.0023033950517769e-10im	-0.02790223441853367 + 4.861728005958139e-11im	-0.9935746621992517 - 1.3890274313076233e-10im
-1.0948620047676546e-6 + 0.0im	-0.9912853376888285 - 3.345963425441334e-11im	-0.056936597692033145 + 9.86805971102189e-11im	-0.02790238181741081 + 4.786148109812109e-11im	-0.9935784556540137 - 1.367944110884769e-10im
-1.084021786898668e-6 + 0.0im	-0.9912871812482597 - 3.298474116288454e-11im	-0.05693689344614358 + 9.71750301424378e-11im	-0.027902527900020818 + 4.712743038838628e-11im	-0.9935822115927542 - 1.3474514051986423e-10im
-1.0732888979194733e-6 + 0.0im	-0.9912890065751273 - 3.252348391025295e-11im	-0.056937186558301885 + 9.571526614619873e-11im	-0.02790267267658293 + 4.641591921341381e-11im	-0.993585930386151 - 1.3275728126433845e-10im
-1.0626622751677954e-6 + 0.0im	-0.9912908138495858 - 3.2076461046369793e-11im	-0.05693747704903907 + 9.430279326069877e-11im	-0.02790281615727069 + 4.572767061329308e-11im	-0.9935896124012261 - 1.3083299018887016e-10im
-1.0521408665027677e-6 + 0.0im	-0.9912926032500113 - 3.1644222727521764e-11im	-0.05693776493879385 + 9.293895850224164e-11im	-0.027902958352211273 + 4.506333855331543e-11im	-0.9935932580013783 - 1.289742283146963e-10im
-1.04172363020076e-6 + 0.0im	-0.991294374953021 - 3.122726981698738e-11im	-0.05693805024791139 + 9.162496641752977e-11im	-0.02790309927148489 + 4.442350727365989e-11im	-0.993596867546422 - 1.2718275850447142e-10im
-1.0314095348522376e-6 + 0.0im	-0.9912961291334869 - 3.08260531556494e-11im	-0.05693833299664207 + 9.036187810740791e-11im	-0.02790323892512427 + 4.3808690820311435e-11im	-0.9936004413926195 - 1.2546014370672508e-10im
-1.0211975592596412e-6 + 0.0im	-0.9912978659645585 - 3.044097299980691e-11im	-0.05693861320514049 + 8.915061061946142e-11im	-0.027903377323114077 + 4.321933275640331e-11im	-0.9936039798927194 - 1.238077457531086e-10im
-1.0110866923362784e-6 + 0.0im	-0.9912995856176742 - 3.007237862303896e-11im	-0.05693889089346443 + 8.799193670687173e-11im	-0.02790351447539046 + 4.2655806052686035e-11im	-0.9936074833959891 - 1.2222672470257722e-10im
-1.0010759330062162e-6 + 0.0im	-0.9913012882625816 - 2.972056807869139e-11im	-0.05693916608157376 + 8.68864849499554e-11im	-0.02790365039184056 + 4.2118413155347983e-11im	-0.9936109522482482 - 1.2071803872535322e-10im
1.0010759330062162e-6 + 0.0im	-0.9916422211140171 + 9.571497084631685e-11im	-0.05699920017265797 - 1.6991373609789747e-10im	-0.027933282410027776 - 8.443311119014943e-11im	-0.9943055512472696 - 7.67796801766869e-11im
1.0110866923362784e-6 + 0.0im	-0.9916439280120106 + 9.529424283583248e-11im	-0.05699952540006231 - 1.6916706551654382e-10im	-0.027933442850579478 - 8.412744681472658e-11im	-0.9943090288204322 - 7.63750793480423e-11im
1.0211975592596412e-6 + 0.0im	-0.9916456520036674 + 9.477000290629891e-11im	-0.056999854134094245 - 1.684050343973562e-10im	-0.02793360502012111 - 8.381647121802328e-11im	-0.9943125412199557 - 7.60567383056576e-11im
1.0314095348522376e-6 + 0.0im	-0.9916473932604501 + 9.414270184297957e-11im	-0.05700018641466381 - 1.676277243630758e-10im	-0.027933768938365036 - 8.35002459318319e-11im	-0.994316088795185 - 7.582432359116981e-11im
1.04172363020076e-6 + 0.0im	-0.9916491519555471 + 9.341298400089813e-11im	-0.05700052228238081 - 1.6683516635501962e-10im	-0.027933934625332987 - 8.317880422906398e-11im	-0.9943196718989825 - 7.567725965586418e-11im
1.0521408665027677e-6 + 0.0im	-0.9916509282638921 + 9.258168538502255e-11im	-0.05700086177841288 - 1.66027339133564e-10im	-0.027934102101313023 - 8.285215019867034e-11im	-0.9943232908877638 - 7.561472925043884e-11im
1.0626622751677954e-6 + 0.0im	-0.9916527223621799 + 9.16498311318539e-11im	-0.05700120494446248 - 1.652041678090202e-10im	-0.027934271386853646 - 8.252025783831874e-11im	-0.9943269461215338 - 7.56356744372434e-11im
1.0732888979194733e-6 + 0.0im	-0.9916545344288833 + 9.061863239565247e-11im	-0.0570015518227652 - 1.6436552240991482e-10im	-0.02793444250276463 - 8.218307016902527e-11im	-0.994330637963922 - 7.573879822882564e-11im
1.084021786898668e-6 + 0.0im	-0.9916563646442745 + 8.948948264466665e-11im	-0.05700190245609394 - 1.6351121649643838e-10im	-0.027934615470119637 - 8.184049837631605e-11im	-0.9943343667822221 - 7.592256685527317e-11im
1.0948620047676546e-6 + 0.0im	-0.9916582131904412 + 8.82639533748791e-11im	-0.05700225688776524 - 1.626410058275485e-10im	-0.027934790310259573 - 8.149242098286693e-11im	-0.9943381329474269 - 7.618521266145534e-11im
1.1058106248153311e-6 + 0.0im	-0.9916600802513053 + 8.694378925092473e-11im	-0.05700261516164619 - 1.6175458709090868e-10im	-0.0279349670447961 - 8.113868305791182e-11im	-0.9943419368342653 - 7.65247376338532e-11im
1.1168687310634845e-6 + 0.0im	-0.9916619660126417 + 8.553090268596259e-11im	-0.057002977322161884 - 1.6085159670547606e-10im	-0.027935145695615442 - 8.077909546903306e-11im	-0.9943457788212441 - 7.693891755521502e-11im
1.1280374183741195e-6 + 0.0im	-0.9916638706620969 + 8.402736787439348e-11im	-0.05700334341430337 - 1.5993160970714965e-10im	-0.02793532628488223 - 8.041343418223473e-11im	-0.9943496592906813 - 7.742530678378883e-11im
1.1393177925578608e-6 + 0.0im	-0.991665794389208 + 8.243541429339541e-11im	-0.05700371348363562 - 1.5899413872841187e-10im	-0.027935508835043463 - 8.004143961646028e-11im	-0.9943535786287497 - 7.798124365236926e-11im
1.1507109704834394e-6 + 0.0im	-0.9916677373854241 + 8.075741969129291e-11im	-0.05700408757630556 - 1.580386330833621e-10im	-0.027935693368832504 - 7.96628160589365e-11im	-0.9943575372255125 - 7.860385648084259e-11im
1.1622180801882738e-6 + 0.0im	-0.9916696998441222 + 7.899590258277642e-11im	-0.05700446573905049 - 1.5706447796993225e-10im	-0.02793587990927326 - 7.927723114790613e-11im	-0.9943615354749649 - 7.929007019433834e-11im
1.1738402609901566e-6 + 0.0im	-0.9916716819606284 + 7.715351427293799e-11im	-0.05700484801920667 - 1.5607099380138137e-10im	-0.027936068479684262 - 7.888431542945482e-11im	-0.9943655737750733 - 8.00366135374876e-11im
1.1855786636000582e-6 + 0.0im	-0.9916736839322392 + 7.523303043397272e-11im	-0.057005234464717724 - 1.550574356793949e-10im	-0.027936259103682987 - 7.848366199522756e-11im	-0.9943696525278165 - 8.084002687365171e-11im
1.1974344502360588e-6 + 0.0im	-0.991675705958239 + 7.323734226022197e-11im	-0.057005625124143734 - 1.5402299302125672e-10im	-0.02793645180519013 - 7.807482620788148e-11im	-0.9943737721392255 - 8.169667055633475e-11im
1.2094087947384193e-6 + 0.0im	-0.9916777482399219 + 7.116944722897591e-11im	-0.057006020046669756 - 1.5296678935360063e-10im	-0.02793664660843403 - 7.765732552111727e-11im	-0.9943779330194256 - 8.260273385830947e-11im
1.2215028826858036e-6 + 0.0im	-0.991679810980613 + 6.903243949611724e-11im	-0.057006419282115355 - 1.518878822852035e-10im	-0.027936843537955097 - 7.723063940107684e-11im	-0.9943821355826773 - 8.355424444229928e-11im
1.2337179115126616e-6 + 0.0im	-0.9916818943856865 + 6.682949995726689e-11im	-0.0570068228809434 - 1.5078526367113267e-10im	-0.027937042618610363 - 7.67942093557932e-11im	-0.9943863802474203 - 8.454707835534813e-11im
1.2460550906277882e-6 + 0.0im	-0.9916839986625886 + 6.456388600656451e-11im	-0.05700723089426987 - 1.4965785998030843e-10im	-0.02793724387557812 - 7.63474390792144e-11im	-0.9943906674363138 - 8.557697052730171e-11im
1.2585156415340661e-6 + 0.0im	-0.9916861240208582 + 6.223892102660006e-11im	-0.057007643373872964 - 1.48504532878192e-10im	-0.02793744733436253 - 7.5889694716115e-11im	-0.9943949975762806 - 8.663952575210372e-11im
1.2711007979494069e-6 + 0.0im	-0.9916882706721486 + 5.985798364428093e-11im	-0.05700806037220308 - 1.4732408003585757e-10im	-0.027937653020798484 - 7.542030525393714e-11im	-0.9943993710985504 - 8.77302301288964e-11im
1.2838118059289008e-6 + 0.0im	-0.9916904388302478 + 5.7424496788571497e-11im	-0.05700848194239259 - 1.4611523617614485e-10im	-0.027937860961056375 - 7.493856304728692e-11im	-0.9944037884387055 - 8.884446293821303e-11im
1.2966499239881899e-6 + 0.0im	-0.9916926287111008 + 5.494191658708355e-11im	-0.05700890813826579 - 1.4487667436693755e-10im	-0.027938071181647043 - 7.444372448043438e-11im	-0.994408250036722 - 8.997750892685632e-11im
1.3096164232280718e-6 + 0.0im	-0.9916948405328335 + 5.2413721139405646e-11im	-0.05700933901434923 - 1.436070075708535e-10im	-0.027938283709426772 - 7.393501077274155e-11im	-0.9944127563370155 - 9.112457097338641e-11im
1.3227125874603525e-6 + 0.0im	-0.9916970745157727 + 4.984339920584663e-11im	-0.05700977462588182 - 1.423047904597746e-10im	-0.027938498571602386 - 7.341160893146536e-11im	-0.9944173077884891 - 9.228078310450451e-11im
1.3359397133349562e-6 + 0.0im	-0.9916993308824678 + 4.7234438850917456e-11im	-0.057010215028825605 - 1.4096852150170652e-10im	-0.0279387157957364 - 7.287267285585777e-11im	-0.9944219048445766 - 9.344122383101036e-11im
1.3492991104683058e-6 + 0.0im	-0.9917016098577168 + 4.4590316081397544e-11im	-0.05701066027987633 - 1.3959664532641135e-10im	-0.027938935409752317 - 7.231732459591388e-11im	-0.99442654796329 - 9.460092977045078e-11im
1.362792101572989e-6 + 0.0im	-0.9917039116685865 + 4.1914483519201305e-11im	-0.057011110436474284 - 1.381875553751443e-10im	-0.027939157441939883 - 7.174465576850136e-11im	-0.9944312376072649 - 9.575490952207038e-11im
1.3764200225887189e-6 + 0.0im	-0.9917062365444369 + 3.9210359149501696e-11im	-0.05701156555681546 - 1.3673959683861795e-10im	-0.027939381920960623 - 7.115372913295077e-11im	-0.9944359742438083 - 9.689815775821832e-11im
1.3901842228146062e-6 + 0.0im	-0.9917085847169447 + 3.648131518465608e-11im	-0.05701202569986262 - 1.3525106988604903e-10im	-0.02793960887585329 - 7.054358032748998e-11im	-0.9944407583449484 - 9.802566949499131e-11im
1.4040860650427523e-6 + 0.0im	-0.9917109564201256 + 3.373066708442296e-11im	-0.057012490925356984 - 1.3372023318680334e-10im	-0.027939838336039507 - 6.991321976717823e-11im	-0.9944455903874804 - 9.913245450358575e-11im
1.4181269256931798e-6 + 0.0im	-0.9917133518903611 + 3.096166277275829e-11im	-0.05701296108522115 - 1.3214530772475062e-10im	-0.027940070331329475 - 6.926163470323738e-11im	-0.9944504708530149 - 1.0021355182260971e-10im
1.4323081949501115e-6 + 0.0im	-0.991715771366418 + 2.8177472091127546e-11im	-0.057013436658003305 - 1.305244809039971e-10im	-0.027940304891927743 - 6.858779144289334e-11im	-0.9944554002280308 - 1.012640443304868e-10im
1.4466312768996125e-6 + 0.0im	-0.9917182150894792 + 2.5381176527771682e-11im	-0.057013917497242904 - 1.2885591094317011e-10im	-0.02794054204843916 - 6.789063772803393e-11im	-0.9944603790039205 - 1.0227907333605821e-10im
1.4610975896686088e-6 + 0.0im	-0.9917206833031623 + 2.2575759261718297e-11im	-0.057014403665912386 - 1.2713773155389586e-10im	-0.02794078183187482 - 6.716910527016843e-11im	-0.994465407677044 - 1.032538531445806e-10im
1.475708565565295e-6 + 0.0im	-0.9917231762535476 + 1.9764095559533252e-11im	-0.05701489522782253 - 1.2536805689756967e-10im	-0.027941024273658206 - 6.642211243833586e-11im	-0.9944704867487771 - 1.0418368555552582e-10im
1.4904656512209479e-6 + 0.0im	-0.9917256941892041 + 1.6948943561872607e-11im	-0.05701539224763509 - 1.2354498681293436e-10im	-0.02794126930339184 - 6.564856709576934e-11im	-0.9944756167255648 - 1.0506397424792663e-10im
1.5053703077331574e-6 + 0.0im	-0.9917282373612122 + 1.4132935495803909e-11im	-0.05701589479087565 - 1.2166661230542438e-10im	-0.027941517157820946 - 6.48473695802783e-11im	-0.9944807981189717 - 1.058902390084861e-10im
1.520424010810489e-6 + 0.0im	-0.991730806023192 + 1.1318569347645825e-11im	-0.05701640292394653 - 1.1973102128764446e-10im	-0.027941767767404948 - 6.401741582246603e-11im	-0.994486031445735 - 1.0665812975728288e-10im
1.5356282509185938e-6 + 0.0im	-0.9917334004313292 + 8.5082010297071e-12im	-0.05701691671414033 - 1.1773630455880112e-10im	-0.027942021165279805 - 6.31576005950705e-11im	-0.9944913172278198 - 1.0736344032567155e-10im
1.5509845334277798e-6 + 0.0im	-0.9917360208444087 + 5.704037072805549e-12im	-0.05701743622965319 - 1.156805620093648e-10im	-0.02794227738502599 - 6.226682088588965e-11im	-0.9944966559924823 - 1.0800212194090057e-10im
1.5664943787620576e-6 + 0.0im	-0.9917386675237887 + 2.9081278748169383e-12im	-0.05701796153959842 - 1.1356190903573081e-10im	-0.02794253646067505 - 6.134397938595488e-11im	-0.9945020482722481 - 1.0857029637205476e-10im
1.5821593225496783e-6 + 0.0im	-0.9917413407335471 + 1.2236153374362317e-13im	-0.05701849271402272 - 1.1137848314818733e-10im	-0.02794279842671788 - 6.038798808383142e-11im	-0.9945074946051409 - 1.0906426869218113e-10im
1.5979809157751752e-6 + 0.0im	-0.9917440407403784 - 2.651541708089562e-12im	-0.05701902982391217 - 1.0912845075407993e-10im	-0.027943063318106247 - 5.939777195617702e-11im	-0.9945129955345461 - 1.0948053961188628e-10im
1.613960724932927e-6 + 0.0im	-0.9917467678136915 - 5.412034384101695e-12im	-0.05701957294122041 - 1.0681001409670867e-10im	-0.027943331170269276 - 5.837227274396727e-11im	-0.994518551609373 - 1.0981581734029012e-10im
1.6301003321822563e-6 + 0.0im	-0.991749522225622 - 8.157746065285406e-12im	-0.05702012213887137 - 1.0442141832920337e-10im	-0.02794360201911245 - 5.7310452803116736e-11im	-0.994524163384087 - 1.1006702893000507e-10im
1.646401335504079e-6 + 0.0im	-0.9917523042510605 - 1.0887486943513761e-11im	-0.05702067749077951 - 1.0196095870142137e-10im	-0.027943875901028484 - 5.621129901758493e-11im	-0.9945298314187656 - 1.1023133106377094e-10im
1.6628653488591198e-6 + 0.0im	-0.991755114167681 - 1.3600250718352493e-11im	-0.05702123907186388 - 9.942698783677159e-11im	-0.027944152852904153 - 5.507382676245932e-11im	-0.9945355562791582 - 1.1030612024152163e-10im
1.679494002347711e-6 + 0.0im	-0.99175795225597 - 1.6295216771807994e-11im	-0.05702180695806373 - 9.681792307484628e-11im	-0.027944432912128014 - 5.389708390396737e-11im	-0.9945413385367433 - 1.1028904232798786e-10im
1.6962889423711881e-6 + 0.0im	-0.9917608187992523 - 1.8971751617927786e-11im	-0.05702238122635436 - 9.413225385480188e-11im	-0.027944716116597965 - 5.26801548228763e-11im	-0.994547178768789 - 1.1017800142245068e-10im
1.7132518317949e-6 + 0.0im	-0.9917637140837259 - 2.1629409616733123e-11im	-0.05702296195555001 - 9.136854911359698e-11im	-0.02794500250472922 - 5.1422164447303717e-11im	-0.9945530775584098 - 1.0997116801395372e-10im
1.730384350112849e-6 + 0.0im	-0.9917666383984861 - 2.4267932944589917e-11im	-0.05702354922315864 - 8.852546467247829e-11im	-0.027945292115462213 - 5.0122282280592094e-11im	-0.9945590354946295 - 1.0966698638715074e-10im
1.7476881936139776e-6 + 0.0im	-0.991769592035559 - 2.6887250815812698e-11im	-0.05702414311016097 - 8.560175058449932e-11im	-0.02794558498827078 - 4.877972640958334e-11im	-0.9945650531724419 - 1.0926418124601486e-10im
1.7651650755501175e-6 + 0.0im	-0.9917725752899313 - 2.9487477953027545e-11im	-0.057024743697838345 - 8.259625841537124e-11im	-0.027945881163170327 - 4.7393767478385064e-11im	-0.99457113119287 - 1.0876176352484372e-10im
